,prob_up,Close,sma200,rsi,atr,cash,holdings,total,signal,stop_loss,benchmark
2018-03-01 14:30:00+00:00,0.34574696,5.80525016784668,4.668182497024536,60.20280038164013,0.22389285905020578,10000.0,0.0,10000.0,0,0.0,10000.0
2018-03-02 14:30:00+00:00,0.19736688,5.91349983215332,4.680648746490479,53.610742865851364,0.21242860385349818,10000.0,0.0,10000.0,0,0.0,10186.468560659452
2018-03-05 14:30:00+00:00,0.2697019,5.891250133514404,4.694139996767044,56.50171460667944,0.20757147244044713,10000.0,0.0,10000.0,0,0.0,10148.141704803782
2018-03-06 14:30:00+00:00,0.18469846,6.053999900817871,4.707776246070861,57.87472579062441,0.20407145363943918,10000.0,0.0,10000.0,0,0.0,10428.49097933614
2018-03-07 14:30:00+00:00,0.37918493,6.046000003814697,4.721006245613098,50.403534039443926,0.19328573771885463,10000.0,0.0,10000.0,0,0.0,10414.710527552197
2018-03-08 14:30:00+00:00,0.3400615,6.0295000076293945,4.733791245222092,44.414114971087194,0.18723218781607492,10000.0,0.0,10000.0,0,0.0,10386.287986389905
2018-03-09 14:30:00+00:00,0.27438954,6.1332502365112305,4.747328746318817,51.51700392489818,0.18391074453081405,10000.0,0.0,10000.0,0,0.0,10565.005915647243
2018-03-12 13:30:00+00:00,0.10448995,6.24399995803833,4.761227495670319,50.70392216877494,0.18326786586216517,10000.0,0.0,10000.0,0,0.0,10755.78102149971
2018-03-13 13:30:00+00:00,0.23283939,6.192749977111816,4.774908745288849,57.24638998294793,0.1794285774230957,10000.0,0.0,10000.0,0,0.0,10667.498898516675
2018-03-14 13:30:00+00:00,0.23277111,6.218500137329102,4.7882712459564205,57.632624132719144,0.17621432031903947,10000.0,0.0,10000.0,0,0.0,10711.85557475417
2018-03-15 13:30:00+00:00,0.20353727,6.233500003814697,4.801329995393753,54.26356433654905,0.1783571583884103,10000.0,0.0,10000.0,0,0.0,10737.694024522752
2018-03-16 13:30:00+00:00,0.15050831,6.26200008392334,4.814596245288849,54.81719020120285,0.1763035910470145,10000.0,0.0,10000.0,0,0.0,10786.787654055714
2018-03-19 13:30:00+00:00,0.29144964,6.025000095367432,4.8266762459278105,44.88267709082207,0.19362500735691615,10000.0,0.0,10000.0,0,0.0,10378.536533598286
2018-03-20 13:30:00+00:00,0.14857386,6.239500045776367,4.839918745756149,57.023720927608935,0.20001786095755442,10000.0,0.0,10000.0,0,0.0,10748.029568708089
2018-03-21 13:30:00+00:00,0.2294836,6.214000225067139,4.852487497329712,68.09030678423639,0.17983930451529367,10000.0,0.0,10000.0,0,0.0,10704.104121962548
2018-03-22 13:30:00+00:00,0.29594675,6.046249866485596,4.864301246404648,55.58125233780121,0.16782144137791224,10000.0,0.0,10000.0,0,0.0,10415.14093565465
2018-03-23 13:30:00+00:00,0.6144744,5.824250221252441,4.874782497882843,47.58819512097574,0.17183927127293178,-10.0,9995.002498750626,9985.002498750626,1,5.566491314343044,10032.729086355312
2018-03-26 13:30:00+00:00,0.17884833,6.111999988555908,4.885349997282028,51.91545927641528,0.1794642380305699,10463.07698983548,0.0,10463.07698983548,-1,0.0,10528.400692201372
2018-03-27 13:30:00+00:00,0.9215314,5.638000011444092,4.894839997291565,39.69696747956564,0.22258922031947545,-10.463076989835827,10457.848065802578,10447.384988812742,1,5.304116180964878,9711.898451286514
2018-03-28 13:30:00+00:00,0.9204067,5.533750057220459,4.9037624979019165,38.01233052148168,0.2383570330483573,-10.463076989835827,10264.476270853189,10254.013193863353,0,5.304116180964878,9532.31970582428
2018-03-29 13:30:00+00:00,0.45739073,5.789750099182129,4.913786247968674,42.2635080009678,0.256446327481951,10712.755132158854,0.0,10712.755132158854,-1,0.0,9973.299912637016
2018-04-02 13:30:00+00:00,0.6714079,5.526249885559082,4.9224524974823,34.875142086051184,0.27337493215288433,-10.712755132159145,10707.401431443133,10696.688676310974,1,5.116187487329755,9519.400070245236
2018-04-03 13:30:00+00:00,0.55227435,5.633749961853027,4.9315749967098235,38.49320627496985,0.2748749256134033,-10.712755132159145,10915.688514840846,10904.975759708686,0,5.221437573432922,9704.57740659734
2018-04-04 13:30:00+00:00,0.38928336,5.656000137329102,4.940902497768402,38.40445226678898,0.2897499288831438,10931.648452374564,0.0,10931.648452374564,-1,0.0,9742.90508384252
2018-04-05 13:30:00+00:00,0.7605364,5.5345001220703125,4.9489099979400635,36.19668513319445,0.2998570714678083,-10.931648452375157,10926.185359694717,10915.253711242342,1,5.0847145148686,9533.611751521139
