publishedAt,Title,description,url,source
2026-08-28 03:15:00+00:00,"Why Did NKE, NIO, MCD Stocks Plunge To 52-Week Lows Today? - Yahoo Finance","Why Did NKE, NIO, MCD Stocks Plunge To 52-Week Lows Today? - Yahoo Finance",https://news.google.com/rss/articles/CBMijAFBVV95cUxPWUgyZkxjb3RKRS1qSVRrWjRGeDFneU5yTVRBbWdVS3NueHNLcGVDTW1HdmZuM01ZTV9PWlg0R3pkRG1waW5wQkU1YVQ1ZW5FQmQtVlBSVG5leEU0R1lxU0FUSHFrV2ZONUhaMFExUEd1M0R3QjdxOXZYRFlWSzNBTHlxOWUyTi14OGZmbw?oc=5,{'name': 'Yahoo Finance'}
2026-08-30 01:51:35+00:00,MCD Stock In Spotlight As Burger Giant Bucks Industry-Wide Slowdown To Deliver Solid Quarterly Beat - Stocktwits,MCD Stock In Spotlight As Burger Giant Bucks Industry-Wide Slowdown To Deliver Solid Quarterly Beat - Stocktwits,https://news.google.com/rss/articles/CBMiywFBVV95cUxNaF9hQlJORU9oVEltNTFKUEpnbURXTk5kcHVVU1U4U3Bjby1LQzZQY0puYlQwamo4RUQ4Q2RfOUxWLWIxcnNvT1BwVlQyOEV6YmRxUmRYcENVd0ZJMFExTW1HalRqODM0bEloZWg5ZUg4SGYwcFNDSDNzalQ0bm5sa0hGRXk3WkhlTzNOTFJtTGFoS3dJeXEybWRFNDNlbkVKTlhtb3VycmJSVHoyczZhNzIzU3cxS2x1RnZrR1I5UlRBYkFGaElnSzU5NA?oc=5,{'name': 'Stocktwits'}
2026-09-01 10:05:22+00:00,NS Partners Ltd Reduces Stock Position in McDonald's Corporation $MCD - MarketBeat,NS Partners Ltd Reduces Stock Position in McDonald's Corporation $MCD - MarketBeat,https://news.google.com/rss/articles/CBMixwFBVV95cUxQdHJsVkpvS015ZWF6Q0NFa0JOeGVzb1JoakpfY1lBZmVlRXpvYVQ0dEdSVUV2T0FhTEZybEg2MzJqdjYxdXpSWHN1TlZwT0FDZm0zNTZUeHlxUFZVQi1qUURkNmZJR1B2OHZiZHF6ZG1qb0FFREpNT1MtM3FLZW5HeUFqOUtldk1hUWpNVDI4LUltdERBSTIxaXVvLTFhZktBQ3pnazd3RFJtc2tmX0NiQ1ZxYk5Xc0Q3QmJSMW4wVVNRQ0pKUmxB?oc=5,{'name': 'MarketBeat'}
2026-08-28 22:25:28+00:00,The $37 Billion Consolation Prize For MCD Shareholders - Trefis,The $37 Billion Consolation Prize For MCD Shareholders - Trefis,https://news.google.com/rss/articles/CBMiswFBVV95cUxNTUhfbnFJMW1uT1lvUVFYMkx2QVY2emlIZTZkODRTcFNuRldfYmtMTkN6ejM1YTZ0U0xyckduZm1FdlZFQlA3UVkzd2hBVW9UNzdWQWxXZ2JFOC1Yb3VKSEl1MktpWXh6SEh4N0ZzbENCbTdfZ1ViTmlsX3psOEVEal82UEV0X1RNSGFFWDFUVVlVVV9nQmYxcEZXNkRBRjlwcndmaGw5NG8tenRicVFfTkd1VQ?oc=5,{'name': 'Trefis'}
2026-08-29 19:49:00+00:00,"If You'd Invested $1,000 in McDonald's 25 Years Ago, Here's How Much You'd Have Today - The Motley Fool","If You'd Invested $1,000 in McDonald's 25 Years Ago, Here's How Much You'd Have Today - The Motley Fool",https://news.google.com/rss/articles/CBMilAFBVV95cUxPWUE1SXV1TU5KZW50akZkWnUxdVdJd0Y1b1lfXy1fMDBZQzQyLTh3ejhHYnJuTUNUOGdXRGE1a0xKZ2g3TEVhbTRCcDYwU2IwVzN3U1JiaGdiUURwWlk1Ti11NTBXTkNWQ1pjZmxqYUtiSFoyMEJlU3EzLVRueW5IVG10VkxCQU9WYUM5LWotU01GVEtX?oc=5,{'name': 'The Motley Fool'}
2026-08-28 14:54:14+00:00,McDonald's Stock Bounces Off Two-Year Low: What's Going On? - tradingview.com,McDonald's Stock Bounces Off Two-Year Low: What's Going On? - tradingview.com,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9hZjU1OFdIazVzeEtleDRlWWk5Qm9IeUNkNW9wX0JWcmRXcEp0YVEwWHRVc2F3X045TTZkdEI3aFM5OGxXWVkzZnRRLUJhMlNNQUdPS2dra1hXd0dSc1o4VlBIQ2JyaXFD?oc=5,{'name': 'tradingview.com'}
2026-08-27 18:58:27+00:00,McDonald’s stock hits 52-week low at $260.95 By Investing.com - Investing.com Nigeria,McDonald’s stock hits 52-week low at $260.95 By Investing.com - Investing.com Nigeria,https://news.google.com/rss/articles/CBMiowFBVV95cUxPcTg0T1JOX3NmRjFEb2hXZElHRmlVZi0xX2FQY2hFSlk2NDl3MEFfZEJIUFZyeVk5M1BlY1hoN2hILXZieFJtWkZHcEt3bWt4cjIzd21ueHNCNW1TazMzX2RfWG5Pc0Z0SEFFNE5EOXJCSmMtRmJtWHRXVmpLb0ZYOC1QNEdvbkVBc3dYRzVkMEZjM3hfeUtuSzNrajAtNERha2ZB?oc=5,{'name': 'Investing.com Nigeria'}
2026-08-06 07:00:00+00:00,Selling This Spread On McDonald's Stock Can Deliver A Fast Return - Investor's Business Daily,Selling This Spread On McDonald's Stock Can Deliver A Fast Return - Investor's Business Daily,https://news.google.com/rss/articles/CBMiugFBVV95cUxONVJ2a2tMc01uWFZTNGVtTWJIWENFSm9oc1lwM3lIeG01V09XTmZrd2VhSE9qSkdsM3g5OFJ2dlhwekdhSnFWcFpoX2xQQ0pfUW5lTnNxaUpDVDY0dXpnOHRXRzRpZG1haG1Cb1BrWGE3NjdoWEdFOEZaaE9weGYxay00X01CSXdQN1FIVF93bjliS182LWRTZFNhRTdlSkRLR21lZ1VCa3A3OG1MeGlUcFY4Y3BqV3NtN0E?oc=5,"{'name': ""Investor's Business Daily""}"
2026-08-16 07:00:00+00:00,McDonald’s (MCD) Stock Looks Fairly Valued Despite Slowing U.S. Sales Growth - Yahoo Finance,McDonald’s (MCD) Stock Looks Fairly Valued Despite Slowing U.S. Sales Growth - Yahoo Finance,https://news.google.com/rss/articles/CBMinAFBVV95cUxNTHE4UThiVXdXWDh2Y3FxTGF4M1FRc2t3a3VzdEZweVpQcFRFZGdkMDVWWmc3SzdMRXQwbFBlbDdsMGZLMEhmZ21iZkljSFBrNFFNdV9yXzI3bXhkU2ZhSFZTdy1fTE9MMVlmTFVpMkptbjV2SDluaG94OURBd2RRY1dEZ1d4VE1tcGdWOHZzWnFPLTc0dk16UjZzdTc?oc=5,{'name': 'Yahoo Finance'}
2026-09-01 07:16:21+00:00,Ancora Advisors LLC Has $24.93 Million Stock Holdings in McDonald's Corporation $MCD - MarketBeat,Ancora Advisors LLC Has $24.93 Million Stock Holdings in McDonald's Corporation $MCD - MarketBeat,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPTEZoQ01sLTJKR082VnhIU0dTYkFhY1lkYUlnSXc4MGdQZ2pVZVNoRmpram9lMTE3RkFXT1JtNHNwZmZDZVduNnBxeXJhRmpvZk4tOWZVa1B4elNjTjFTU0VwYzJBeHRObDZiMEk2S2ZwOENzVDRob3hLbW50NkU0UVVmZjJ4a3lMQk90X2I5TzVhUGxsdDAydVZxRVZ0RWdSejdGaXJBa0l3Q2U2dFo2WE0xY19ZWllnbHFYNmRzQ254WU53V2tkdVpndzB3c3hsY29ubWFpUmo?oc=5,{'name': 'MarketBeat'}
