publishedAt,Title,description,url,source
2026-06-04 07:00:00+00:00,Prologis (PLD) Outpaces Stock Market Gains: What You Should Know - Yahoo Finance,Prologis (PLD) Outpaces Stock Market Gains: What You Should Know - Yahoo Finance,https://news.google.com/rss/articles/CBMioAFBVV95cUxNMnpvaE9HQjlscU1jSDhqOEljNDVCdjI1RnppX3A1ckZNbVlXTU9xTXk2cEozaGd5eE5rRk1xc2NNSTEwWkFZYUxpVzVjbW84LXU2NXZiT0xsQVhEQmZ1VEJpV0lEWjhqQ1JvQ2RHeERoclVfak0xbnYwbUM3Yk9KSTBJa3l4ZXlxclRsNWxid2NBaDZOdVlfR2VGZkJDNllW?oc=5,{'name': 'Yahoo Finance'}
2026-09-01 09:39:00+00:00,"Two Sigma Securities LLC Acquires New Holdings in Prologis, Inc. $PLD - MarketBeat","Two Sigma Securities LLC Acquires New Holdings in Prologis, Inc. $PLD - MarketBeat",https://news.google.com/rss/articles/CBMixgFBVV95cUxQZmFXYkZfa2xQZWl5Y0haSzg4V1hILTFjSW5pT1l6UkJxb3c3dXMzYjFHMVN3NjJMWExJZTN2N2RYNFZKNHI5dWZZSFZjQU05ZDJkR2o5U3prVzVXRGVKbWZMLWdXY0RLMUx3YUV2bzNhMHhXaDRmUEUwaXM4THFqbUt2U0RtdXZYQ21YSnhuV0hjY3RmVVJNUXpoUkUyYjR2TlY1a0lkaVBWMlRHem5GNldDZENXUGh0ZlNTNF9yM1Vnd3QxdkE?oc=5,{'name': 'MarketBeat'}
2026-05-29 07:00:00+00:00,Prologis (PLD) Stock Sinks As Market Gains: What You Should Know - Yahoo Finance,Prologis (PLD) Stock Sinks As Market Gains: What You Should Know - Yahoo Finance,https://news.google.com/rss/articles/CBMinAFBVV95cUxOcXJyX0pLS3U5NW5iQ0hnY0hXSHMtdjY0QThLZWpJVVB5Y0RHS29GUGFXdWxhTkF0ZGlWN1FXSW9EajYyWUtmWW4yRmhuTnp5a254dDV0WUFKNW5nVll0VC1iUmpacktkUG51NUw4ZmxCN1hZUElKZVVfS2U4amRfOGlxellpbUZTdGJMbGM1VldWc3hFU0N2NzVHZks?oc=5,{'name': 'Yahoo Finance'}
2026-08-30 07:28:26+00:00,"22,427 Shares in Prologis, Inc. $PLD Purchased by Beacon Pointe Advisors LLC - MarketBeat","22,427 Shares in Prologis, Inc. $PLD Purchased by Beacon Pointe Advisors LLC - MarketBeat",https://news.google.com/rss/articles/CBMizgFBVV95cUxOU0FhajdadUVRaDJiQ0ZHdjhNbmhXUm44WTctTmJvZllXX2IxUUUtMnFzUUhiT1dTRXNWTE5QWXNET0RtNDVHLXVVNE5sZkRnNTdJMkdrRXFuNjhSZVJwbk4zTlVUWWRubkR5N3lYZHBlNlBicGVONjJQeXBzVEtRc1JMTVdYdjhGaElkTS1ialhLTS10S3lXdGNqSFJDQ1VtazJUMFl0Y1AtZFNLd3ZESG8wcklwcW5GNXZmdDd5WXY0eUh0X0lNbUNuSnVBUQ?oc=5,{'name': 'MarketBeat'}
2026-08-30 09:41:07+00:00,"Kingsview Wealth Management LLC Purchases New Position in Prologis, Inc. $PLD - MarketBeat","Kingsview Wealth Management LLC Purchases New Position in Prologis, Inc. $PLD - MarketBeat",https://news.google.com/rss/articles/CBMi0AFBVV95cUxPWHlxbmRLUU1yTFZIbU5LTGx5LXJqNF9VTl9sSmsySlNsUXFFT3RlZ3FIYVV4NjF4ejhYNHJrZ3k4UzRfVlg0bTAxQkxvcW9JQUJFNmQ4MlowOGpLT3h6TnloUndRX2hMRmt1ZXljbDJyaE9IeXhOdG05bFFjalZzTnloOG44R3A3X1FqRnJkYmd0SkFGRUdaY0JsdklKT0xTUXVJaHVXN1FrZ21PQU9nRk9DdG1fMllJWDJ1NXFBX25JSHFkS2EwRURXR2VLeDV2?oc=5,{'name': 'MarketBeat'}
2026-04-06 07:00:00+00:00,Prologis (PLD) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance,Prologis (PLD) Stock Falls Amid Market Uptick: What Investors Need to Know - Yahoo Finance,https://news.google.com/rss/articles/CBMimgFBVV95cUxOY0Y2VFlQXzdOelFCcVRSM0dnNWd2aXRTdWdUekZlbVo0V2dTU28zdUxmQjJNa25KN2swWGZpbkQ1eER5UUprQUhrTG1UdTJ4U210Q1FBS1ZlaVBDOUlTdFY4bzR2ckgydERvU3BlcW56ZFJRNHZMdG0zSE9TMXNKLVo2M0JQX2k2QkNJWWRmZWs2cHQ3SUhROS1R?oc=5,{'name': 'Yahoo Finance'}
2026-08-29 10:26:49+00:00,"Glenview Trust Co Makes New $2.31 Million Investment in Prologis, Inc. $PLD - MarketBeat","Glenview Trust Co Makes New $2.31 Million Investment in Prologis, Inc. $PLD - MarketBeat",https://news.google.com/rss/articles/CBMiywFBVV95cUxNOG9Eem9rSTBUZGREb2hGWmM5ZU54d25zNzNXMW5HMHJxejlRMGhsVDhKX0JYQi13aTd2RVZjTkdoUHU1VEZRVDJzOWdMUS1mQkxYX2doXzNRUVdMVUlqb1JfUkpRMEFyZTFsTy1XWDctbTVCajRiVjhXN2paOEgyN1N4T0ZrUmg1RGtUWWVvLWpHUURTY0pMNG9qOUctUjZJaHVxa19jNXp1cDNaTGE5em1kQjRUQmRlc3ZVcktJQ3RLcFJSdkhGRV9RNA?oc=5,{'name': 'MarketBeat'}
2026-07-22 07:00:00+00:00,Prologis (PLD) Stock Looks Above Fair Value As 42% Run Cools - Yahoo Finance,Prologis (PLD) Stock Looks Above Fair Value As 42% Run Cools - Yahoo Finance,https://news.google.com/rss/articles/CBMimwFBVV95cUxNRXR6M09LOXZkWFJTcENWbTRxcmozMEw1eG9hakdYYzZfN0kxRjhDZTRydGQ0ZXJvVWVod3k2VzI4UTZsS2E3eDAwQ2dDbnBvYndIelVUdDVuR3pIRUYyUV9XZy1FWWh5UThuOE02WURQMHZmT2gxQWJWU1VTN2NQUGRObEZidFZjZldQWWRmWDAtUm1LNkxTV1J4Yw?oc=5,{'name': 'Yahoo Finance'}
2026-08-28 10:31:26+00:00,"United Capital Financial Advisors LLC Purchases Shares of 49,776 Prologis, Inc. $PLD - MarketBeat","United Capital Financial Advisors LLC Purchases Shares of 49,776 Prologis, Inc. $PLD - MarketBeat",https://news.google.com/rss/articles/CBMi2AFBVV95cUxNOVczV09NNjJ1TGNEcmVPNGpmVlU0MGt5RW1KblFRcC1EcjFNdEVsTDBBZVhpMFdETWlkUWpBSGEwS3lKem5kTFl6ZEdySW1OSkhlRl9CR1Bja2dGYUFZZS1kRE5xVTFMQVBRSEdmVDQ0T2VZZTVLQ1hWek1vakpVY200dUMtQVl5Z212THBSbDI5VllIUzJ4QmNPU1hzUklDSk9DelFmZTRCU1RoMGEzQWVVcHdpd0tPTmtRck5Zb0J5a2xjSGI2Zzg1ZHF4YU4temJCSUZEems?oc=5,{'name': 'MarketBeat'}
2026-07-08 07:00:00+00:00,Prologis (PLD) Stock Looks Fully Valued With Growth Already Priced In - Yahoo Finance,Prologis (PLD) Stock Looks Fully Valued With Growth Already Priced In - Yahoo Finance,https://news.google.com/rss/articles/CBMimwFBVV95cUxNb0ZFbTluZUpnS0NzZG1vZi12cmlaZk9SclJVYkxfeWFTNVctdC1CT0l5akVqcC1PVmFnS3QzRm44dUpBNWktX2ZhZTR4cEp0Qm5uQl9EaS11NGRRVXRERnpHUTdKMlpBYWdycEY0YWp2eUZHQzRLc3ZZSDFQMGtlc0NWV25ObnBZVmlQQ0V4QmpUWE1KNDZITVNSRQ?oc=5,{'name': 'Yahoo Finance'}
