publishedAt,Title,description,url,source
2026-08-31 21:10:05+00:00,"Home Depot (NYSE:HD) EVP Sells 2,455 Shares of Stock - MarketBeat","Home Depot (NYSE:HD) EVP Sells 2,455 Shares of Stock - MarketBeat",https://news.google.com/rss/articles/CBMisAFBVV95cUxOYXVxRmJNRTlKaXc0d2JYLVZNbUJ0RlZpaHdXakJuVTRnd2EzNHI4TW5iRzQ2QXU3Qnh2elU0TVVoMXRyYUVFY1g2ZktDTWRtNU4tbkZsR0xINEVFenYxUDdjejR3bmFlSE5OLXcya0h0ODhIZmw2N0pOSFhMSnJobkQ0U3M1LWZaSU9rOUI5bjFRM0lkZjVVcU5BZnFTeHpNWUxDRVdiWTZmeFY1UDdpYQ?oc=5,{'name': 'MarketBeat'}
2026-08-31 20:15:48+00:00,"Home Depot (NYSE: HD) legal chief cuts stake with 2,455-share sale - Stock Titan","Home Depot (NYSE: HD) legal chief cuts stake with 2,455-share sale - Stock Titan",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNdDROYjktYU1vMWxsVS1GS2VJWElaN2k1ZmExbklvR0lGaVNJdGUwOHBEQktfQ0NfZFVoVXh4ei1KVW5YOHpobFhxY2hrMEJDcVJKMHBZaHludjAxdS0xX1VBQ1RuNm16U2JhSEZheHlGUkhPaUdpWU8tMUw0bTJ3aUEzajk2RF9Wc1NmNlZUTEFKT05oV05ERnRvQUNfWUxPR2NGOGhndVNYQQ?oc=5,{'name': 'Stock Titan'}
2026-08-30 20:50:04+00:00,"Why Did LULU, WEN, HD Stocks Fall To 52-Week Lows Today? - Stocktwits","Why Did LULU, WEN, HD Stocks Fall To 52-Week Lows Today? - Stocktwits",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQb2p5NDcyWFlMSnQyUzRRMVozWjBHUFVEenpTRW9FVGNhTlJXTUFnX1AzWkxvcm8zTm4yLUd3d2tyMFZ3bUFobmMyUnZoTW9xZFlpcHBsWFpfNHAtV1ZwTUR3aHFDS29yTnlSR2wyVXJ4VnRNcWRfVnRoQUZxOXBSZ3BIZEtENTBoOW9GRzNKNG5rRUVfNUlDQ1ZpYTJpUERjQ2tzSzUxc3Z4c3BmcFJYSTZhNEQwTU5r?oc=5,{'name': 'Stocktwits'}
2026-08-31 00:05:00+00:00,2 Dow Jones Stocks Down Over 20% I'd Buy on the Dip - The Motley Fool,2 Dow Jones Stocks Down Over 20% I'd Buy on the Dip - The Motley Fool,https://news.google.com/rss/articles/CBMikAFBVV95cUxQdzhsTnc2cGZDQ1RDalVydnd2QXNET1ZhT3FSZW5OeEtnSm42cVdEcUlEMDgyZXZQWEcxT1p6OGJsMzFYdXZzY09uNkUwV29LOVpMaF9iX1JEejRGbFhLbXZIdkUtTmJpaGkxaG9KcnhoMFhGc182MzdBN0FxV19oQktZOU1hMU5taFJfaXpMVVE?oc=5,{'name': 'The Motley Fool'}
2026-08-16 07:00:00+00:00,"What to Expect in Markets This Week: Earnings from Walmart, Target and Home Depot - Investopedia","What to Expect in Markets This Week: Earnings from Walmart, Target and Home Depot - Investopedia",https://news.google.com/rss/articles/CBMisAFBVV95cUxONjI0SUJ1cE1aSGhOaTBIclhyTThMLUo3ZWdmWDJTUDlTMW4ySDFtVkNpbW9Rb3h2d3JnX2lXaUtJUDZFXzdkWXVhTTdIWkYtcVBpdjFDcS1TbnpodlM4VnJvajBiSkMwcHp6NjFieEhfSmFiT04wbmh0UVFuUmxPTEU0Nm5fYmJndnJORUNjeGN2dGxHU0xhVGpkME1wVlFkWGQ5Tk9tYmYzYmU2NllNQQ?oc=5,{'name': 'Investopedia'}
2026-08-18 07:00:00+00:00,Home Depot reaffirms guidance amid 'frozen housing market conditions' - CNBC,Home Depot reaffirms guidance amid 'frozen housing market conditions' - CNBC,https://news.google.com/rss/articles/CBMidkFVX3lxTE5odE44aTh0V3JNckJkRnU1VzZsdHFiLWM1OFJpdmNYc1R1ZC1mWjk1ZWtFamhtQ0k1dWJ3TGVkYW5nZnJic0Rvb2ZiejJrSVdrVGRLX0E2VGFDa2hueldndFlyaWFqTS1OT1dyVGFudUVNX1JldEHSAXtBVV95cUxPNEYyTmNCWUxSdWlJSzZNNnRYZi1aZnVoMkg2M1JUUU1feWpfdlhjc1lacGhkcS1YbFl4SkwwUnZSVll4SzdSZnFta1BmT1R0UnRnaWZvZ2lSSnR6bzI2aUlwRFRtSnRCUGRvWkgyNjFpaWFDU05sTFJabjg?oc=5,{'name': 'CNBC'}
2026-08-27 00:39:40+00:00,Tokyo Market Open: Nikkei Average extends gains. Kioxia HD rises on investment in new Iwate facility and production expansion. Tokyo Electron climbs on NVIDIA's strong earnings. Terra Drone gains on stock split. - Moomoo,Tokyo Market Open: Nikkei Average extends gains. Kioxia HD rises on investment in new Iwate facility and production expansion. Tokyo Electron climbs on NVIDIA's strong earnings. Terra Drone gains on stock split. - Moomoo,https://news.google.com/rss/articles/CBMivwFBVV95cUxNYVY5YVQ0SlhDZHJUSEt1MmxpVEhhaVFiY0tXcjBIRTN6UXdzUlNvMTJtQ0sxYV9MRW9WUEdqWEwteGhOM1ZWd2NsUDZtR3ZjZmgtUXlsZmZrbndUSnBkSlR3Q3czSzFJdTRXQzZxRjRuLXVLYmluZVZUX3h1eGJIQTdiTEsyWVI5b3l0U3YyVUw2d1BuMTE5c3oxNVVwLVllT3IzeUJhWG1SRnp6SnVTR1ljb3U3bU5LLXZicGxOZw?oc=5,{'name': 'Moomoo'}
2026-08-19 07:00:00+00:00,Home Depot Inc Stock (HD) Moved Up by 3.25% on Aug 19: What Signal Does It Send? - TradingKey,Home Depot Inc Stock (HD) Moved Up by 3.25% on Aug 19: What Signal Does It Send? - TradingKey,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQT2d2SUxCR2dDYjJqSl9ueDBybDA0VmQwMHNEbDZvVUNudm5SN3VoVnNtUVd6Vncwd3o0V0o2YVJBSWVJSGJHOEp6eHpBQ3lNU0h3cE51bUxvMWMzNWVHYzg1bE1PZnl0NE5GU0JsYzRCMFdMby1oalJOUTN5TkZ0SExRcTVWLUMx?oc=5,{'name': 'TradingKey'}
2026-07-11 07:00:00+00:00,Home Depot (HD) Stock Looks Fairly Valued After Its 21% Five Year Run - Yahoo Finance,Home Depot (HD) Stock Looks Fairly Valued After Its 21% Five Year Run - Yahoo Finance,https://news.google.com/rss/articles/CBMilAFBVV95cUxON0RlT2pmdlNaRElod09fcFVBRnJvMkVCTlpaS0VjQjFaeGtQaXF6X1dtbVBMNlViNl9RUE5TSmcxeXRVNjlRZlBQMVAxZS11TlpfSDI4Rm9YTXNIOUFlbnk1VlJpazBCdDJSNmJ2aVFBYjlhOGdaMEhsWnVRZE5QNlExUzlIU3VRQUpqdlJveEZaVnNC?oc=5,{'name': 'Yahoo Finance'}
2026-08-28 20:07:20+00:00,Home Depot (NYSE: HD) officer plans stock sale from awards - Stock Titan,Home Depot (NYSE: HD) officer plans stock sale from awards - Stock Titan,https://news.google.com/rss/articles/CBMikwFBVV95cUxOMGJLbzJQWE5DbTZCLUZLdjlNNmgwNVhHYW04bmxSdUpnb1h6ZVhHN1RCWTVnN1ltVUNwbmdPV05GZldkSXYtd2hqZU16M2k4cHNEWWxUNmVqOFNQWXBYZDFYX3Nac29VYndFU0F6bWZwbm9qeG91eVBKaHQ3cjJicFhhSVdvS1BoUlVsVXBrZThKMFU?oc=5,{'name': 'Stock Titan'}
2026-08-18 07:00:00+00:00,"Home Depot Tops Earnings Estimates and Holds Its Outlook Steady, Amid ‘Frozen’ Housing Market - Investopedia","Home Depot Tops Earnings Estimates and Holds Its Outlook Steady, Amid ‘Frozen’ Housing Market - Investopedia",https://news.google.com/rss/articles/CBMi1AFBVV95cUxNZVlxck1Hb2ZjYXIycGVMejB1d3dFOWx0ZmFFVXhPendzanBqS004VTlrUVRRdVRPbEV0N3U5UEdSeVY0SDBIaERHVTVaNEMzcW5LZE1MN3N3ei1UQ193ZThRRGVLN2VQdFN5Z1dOcWdFalUwSTdwMkpYNjQ2TVA1ZlZGQmNyalNvMnBxdGdFcGxNRm9yaDl0NUhTUWtzYUJiUGk3aEk2cER0a3NBOVN5RER5V3FKTmtsVDQ1M19PZy1UdVd0T1VtMHAxam41U1VOSi1COA?oc=5,{'name': 'Investopedia'}
