Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-28 00:00:00+00:00,84.27999877929688,84.68000030517578,83.22000122070312,83.41999816894531,5321500,0.0,0.0
2025-08-29 00:00:00+00:00,83.62999725341797,84.30000305175781,83.22000122070312,84.06999969482422,3934700,0.0,0.0
2025-09-02 00:00:00+00:00,84.18000030517578,84.58999633789062,83.58000183105469,84.38999938964844,5288500,0.0,0.0
2025-09-03 00:00:00+00:00,84.5199966430664,84.75,82.6500015258789,83.80999755859375,5048000,0.0,0.0
2025-09-04 00:00:00+00:00,84.0999984741211,84.0999984741211,83.0199966430664,83.66999816894531,6202400,0.0,0.0
2025-09-05 00:00:00+00:00,83.47000122070312,85.76000213623047,83.12000274658203,85.12999725341797,6165400,0.0,0.0
2025-09-08 00:00:00+00:00,84.91999816894531,85.08000183105469,83.97000122070312,84.19000244140625,3975800,0.0,0.0
2025-09-09 00:00:00+00:00,84.06999969482422,84.69000244140625,83.80000305175781,84.27999877929688,3585200,0.0,0.0
2025-09-10 00:00:00+00:00,83.70999908447266,84.08999633789062,82.29000091552734,83.19999694824219,4406000,0.0,0.0
2025-09-11 00:00:00+00:00,83.37999725341797,84.30000305175781,83.25,84.05999755859375,3362300,0.0,0.0
2025-09-12 00:00:00+00:00,83.75,84.54000091552734,83.2699966430664,83.27999877929688,3169100,0.0,0.0
2025-09-15 00:00:00+00:00,83.20999908447266,83.73999786376953,81.5999984741211,82.12999725341797,6605800,0.0,0.0
2025-09-16 00:00:00+00:00,82.3499984741211,82.58000183105469,81.41000366210938,81.4800033569336,6555300,0.0,0.0
2025-09-17 00:00:00+00:00,81.79000091552734,82.97000122070312,81.51000213623047,82.22000122070312,3951900,0.0,0.0
2025-09-18 00:00:00+00:00,81.30999755859375,82.12000274658203,81.01000213623047,81.52999877929688,3719200,0.0,0.0
2025-09-19 00:00:00+00:00,81.7300033569336,81.94999694824219,81.02999877929688,81.16999816894531,14727600,0.0,0.0
2025-09-22 00:00:00+00:00,81.30000305175781,81.38999938964844,79.29000091552734,79.36000061035156,5864000,0.0,0.0
2025-09-23 00:00:00+00:00,79.5,80.22000122070312,78.76000213623047,80.1500015258789,5400400,0.0,0.0
2025-09-24 00:00:00+00:00,79.83000183105469,81.37999725341797,79.7699966430664,81.12999725341797,6406300,0.0,0.0
2025-09-25 00:00:00+00:00,81.26000213623047,81.51000213623047,79.29000091552734,79.69999694824219,6060000,0.0,0.0
2025-09-26 00:00:00+00:00,79.80000305175781,79.95999908447266,79.18000030517578,79.58999633789062,4263400,0.0,0.0
2025-09-29 00:00:00+00:00,79.61000061035156,80.56999969482422,79.04000091552734,80.4000015258789,4714000,0.0,0.0
2025-09-30 00:00:00+00:00,80.27999877929688,80.48999786376953,79.5999984741211,79.94000244140625,6643900,0.0,0.0
2025-10-01 00:00:00+00:00,80.25,80.4000015258789,78.86000061035156,79.01000213623047,7014300,0.0,0.0
2025-10-02 00:00:00+00:00,78.5999984741211,79.30999755859375,78.18000030517578,78.30999755859375,5667200,0.0,0.0
2025-10-03 00:00:00+00:00,78.33000183105469,78.87000274658203,77.91000366210938,78.0,6725800,0.0,0.0
2025-10-06 00:00:00+00:00,78.0,78.41999816894531,77.31999969482422,77.44999694824219,7520900,0.0,0.0
2025-10-07 00:00:00+00:00,77.55000305175781,79.47000122070312,77.08999633789062,79.11000061035156,7362700,0.0,0.0
2025-10-08 00:00:00+00:00,78.94000244140625,79.43000030517578,77.83000183105469,78.0,5928500,0.0,0.0
2025-10-09 00:00:00+00:00,78.0,78.51000213623047,77.6500015258789,77.80999755859375,6468300,0.0,0.0
2025-10-10 00:00:00+00:00,78.04000091552734,78.7699966430664,77.80999755859375,77.95999908447266,5100900,0.0,0.0
2025-10-13 00:00:00+00:00,77.44999694824219,77.9000015258789,76.68000030517578,76.9800033569336,5758000,0.0,0.0
2025-10-14 00:00:00+00:00,77.12999725341797,78.47000122070312,76.91000366210938,78.4000015258789,5515100,0.0,0.0
2025-10-15 00:00:00+00:00,77.66000366210938,78.30000305175781,77.47000122070312,77.62999725341797,5321200,0.0,0.0
2025-10-16 00:00:00+00:00,77.72000122070312,78.54000091552734,77.5999984741211,78.08000183105469,7215300,0.0,0.0
2025-10-17 00:00:00+00:00,78.01000213623047,79.27999877929688,77.75,79.12000274658203,5949700,0.0,0.0
2025-10-20 00:00:00+00:00,79.2300033569336,79.3499984741211,78.69000244140625,78.75,4087500,0.0,0.0
2025-10-21 00:00:00+00:00,78.81999969482422,79.05000305175781,78.22000122070312,78.62000274658203,4447200,0.0,0.0
2025-10-22 00:00:00+00:00,78.63999938964844,80.43000030517578,78.5,79.86000061035156,6773600,0.0,0.0
2025-10-23 00:00:00+00:00,79.75,79.80999755859375,77.94000244140625,78.44000244140625,6198600,0.0,0.0
2025-10-24 00:00:00+00:00,79.20999908447266,79.5,77.87999725341797,78.0,4247500,0.0,0.0
2025-10-27 00:00:00+00:00,77.87000274658203,78.05999755859375,77.37999725341797,77.83000183105469,8337400,0.0,0.0
2025-10-28 00:00:00+00:00,77.47000122070312,77.79000091552734,76.7699966430664,77.13999938964844,6814500,0.0,0.0
2025-10-29 00:00:00+00:00,76.69999694824219,76.7699966430664,75.37999725341797,75.7300033569336,8658100,0.0,0.0
2025-10-30 00:00:00+00:00,75.94999694824219,76.7699966430664,75.83999633789062,76.51000213623047,8657900,0.0,0.0
2025-10-31 00:00:00+00:00,75.55000305175781,77.16000366210938,74.62000274658203,77.05000305175781,17696500,0.0,0.0
2025-11-03 00:00:00+00:00,76.56999969482422,76.80000305175781,74.55000305175781,74.9800033569336,10824100,0.0,0.0
2025-11-04 00:00:00+00:00,75.80000305175781,76.58999633789062,75.0,76.55000305175781,8928100,0.0,0.0
2025-11-05 00:00:00+00:00,76.76000213623047,77.13999938964844,76.01000213623047,76.91000366210938,7515000,0.0,0.0
2025-11-06 00:00:00+00:00,76.5999984741211,77.62999725341797,76.44999694824219,77.2699966430664,6823200,0.0,0.0
2025-11-07 00:00:00+00:00,77.8499984741211,78.98999786376953,77.08999633789062,78.76000213623047,8565900,0.0,0.0
2025-11-10 00:00:00+00:00,78.38999938964844,78.98999786376953,78.04000091552734,78.47000122070312,6801100,0.0,0.0
2025-11-11 00:00:00+00:00,78.79000091552734,79.66999816894531,77.91999816894531,79.47000122070312,8253200,0.0,0.0
2025-11-12 00:00:00+00:00,79.43000030517578,79.73999786376953,78.52999877929688,78.55999755859375,5936600,0.0,0.0
2025-11-13 00:00:00+00:00,78.62999725341797,79.3499984741211,78.4800033569336,78.79000091552734,6161100,0.0,0.0
2025-11-14 00:00:00+00:00,78.87000274658203,79.68000030517578,77.87000274658203,78.05000305175781,6950900,0.0,0.0
2025-11-17 00:00:00+00:00,78.27999877929688,79.37999725341797,78.0,78.80999755859375,6463200,0.0,0.0
2025-11-18 00:00:00+00:00,79.22000122070312,79.6500015258789,78.54000091552734,79.33000183105469,5844000,0.0,0.0
2025-11-19 00:00:00+00:00,79.25,79.36000061035156,78.33000183105469,78.47000122070312,3832000,0.0,0.0
2025-11-20 00:00:00+00:00,78.08000183105469,79.20999908447266,77.62999725341797,78.86000061035156,5984600,0.0,0.0
2025-11-21 00:00:00+00:00,79.38999938964844,81.3499984741211,79.0999984741211,80.93000030517578,7633100,0.0,0.0
2025-11-24 00:00:00+00:00,80.91000366210938,81.0999984741211,79.11000061035156,79.18000030517578,7111300,0.0,0.0
2025-11-25 00:00:00+00:00,79.77999877929688,80.06999969482422,79.20999908447266,79.81999969482422,6097700,0.0,0.0
2025-11-26 00:00:00+00:00,79.4800033569336,80.30000305175781,79.30999755859375,80.04000091552734,4049300,0.0,0.0
2025-11-28 00:00:00+00:00,80.0,80.44000244140625,79.91000366210938,80.38999938964844,2568000,0.0,0.0
2025-12-01 00:00:00+00:00,80.30000305175781,80.69000244140625,79.61000061035156,79.94000244140625,6578100,0.0,0.0
2025-12-02 00:00:00+00:00,79.45999908447266,79.45999908447266,77.86000061035156,78.81999969482422,9270100,0.0,0.0
2025-12-03 00:00:00+00:00,79.0,79.66999816894531,78.12000274658203,78.19999694824219,5536800,0.0,0.0
2025-12-04 00:00:00+00:00,78.20999908447266,78.5,77.55000305175781,77.5999984741211,5760200,0.0,0.0
2025-12-05 00:00:00+00:00,77.47000122070312,78.20999908447266,77.23999786376953,78.06999969482422,5649600,0.0,0.0
2025-12-08 00:00:00+00:00,77.29000091552734,77.55000305175781,76.0199966430664,76.11000061035156,6394700,0.0,0.0
2025-12-09 00:00:00+00:00,76.94999694824219,78.5199966430664,76.5999984741211,76.9800033569336,6254300,0.0,0.0
2025-12-10 00:00:00+00:00,77.20999908447266,78.29000091552734,76.77999877929688,77.76000213623047,9298400,0.0,0.0
2025-12-11 00:00:00+00:00,77.83999633789062,78.5,77.06999969482422,77.25,7265500,0.0,0.0
2025-12-12 00:00:00+00:00,77.66999816894531,78.4800033569336,77.1500015258789,78.33999633789062,5253700,0.0,0.0
2025-12-15 00:00:00+00:00,78.48999786376953,79.56999969482422,78.25,79.43000030517578,4667100,0.0,0.0
2025-12-16 00:00:00+00:00,79.94999694824219,80.0,78.94000244140625,78.94999694824219,5358200,0.0,0.0
