publishedAt,Title,description,url,source
2026-09-01 20:07:56+00:00,Mastercard (NYSE: MA) executive sells 923 shares under preset plan - Stock Titan,Mastercard (NYSE: MA) executive sells 923 shares under preset plan - Stock Titan,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPTHZCZjhCZHp1T2prN1BXWllIZkVLNUQ3a29oT2t4aGVXbUs4aUJQcjVpTnpwbGV1cjY4UWVFejFiVllSZ2toQmhCZzhTUEVxNHdvbkJ4NElocTRSN3ZlVWsyUm9UNFZBM1JpdEx0NnZPUVZwZ2tlNTltSjVmcFRXd1NBU2pTSERaY0dyb3JIT3A5R0hYQ0syckZGanFGYk1LTWs1Q2VlVFB1dw?oc=5,{'name': 'Stock Titan'}
2026-08-25 13:37:30+00:00,MA Showered Owners With Cash. The Stock Still Lagged The Market - Trefis,MA Showered Owners With Cash. The Stock Still Lagged The Market - Trefis,https://news.google.com/rss/articles/CBMivgFBVV95cUxQNDJkMnp2TFpIT0otaU9GN25EOWZDZjYxcWRUbjdLZ1FKOEd4OUJGbUtYamZxMndVMG14RjFWSEp0RUktRW5FQUVRenUwbWxMa2xXMTN5ZmpRRWE1aGNHOWp5Rnc3d3JmemdpWkdDRzJaOGxpdHhsRWpQYUNqZzJGQVlSVDBCZzJpcWREamNIbWtnd3FUWEY1aHhQQjNRWl9jc2htNWhYbXhGVTBJWWpuOU1lMXBXb3pJbUZ1bk9R?oc=5,{'name': 'Trefis'}
2026-08-31 20:31:00+00:00,Mastercard Inc. stock underperforms Monday when compared to competitors - MarketWatch,Mastercard Inc. stock underperforms Monday when compared to competitors - MarketWatch,https://news.google.com/rss/articles/CBMiygFBVV95cUxPUEc1RGMyZjBSRU1LMTM5UFlaRHlsV0RLNkJuVEpEa0k4TVZWWlhuRDVqTW82X0xlaThaMU1VY2czTEFSNTBIVU5GbmdyV2NoX2JsVVZocmRGZGFTbzV1aUJ3OGJrQTZLd3VBSHFIUG14dEVCVjlCZTAxMk4zT1c5a1FSRENvc21xUFMxQkE3REZaWVpSeW5COHJRbXpIaXU1TG83NEk1dHNQTjJDWm10UGlidmNhLVFlOXI5eEVXT0Z5dUZyWmVCVlpR?oc=5,{'name': 'MarketWatch'}
2026-09-01 20:16:25+00:00,"Mastercard Insider Sold Shares Worth $547,837, According to a Recent SEC Filing - marketscreener.com","Mastercard Insider Sold Shares Worth $547,837, According to a Recent SEC Filing - marketscreener.com",https://news.google.com/rss/articles/CBMiygFBVV95cUxQXzJsdUdlYzU3NVFNZ19YZGRQUUF1eVRBSmxNbE5XMF8ycVJ2cW42dUstUVhRbXU2NXdSd19FR0hBTjFBUjlvNE5HaXlBNzZVQ3pfRlFud2lwZmdXWUttOEhwYU1VaHJlaVZEQ29Rck5adnRnV2VkQS1ta3RuQVJ1N1Uxb3hwMXU0c1R2S2FPY0x4Q2lWTnJ4MlJ2aTMxaHZxOXotNVd6S1A0N0JnNmxBTTlyYU4zaUtOQTMxM1RnWDE5bmlFbW8wUWdR?oc=5,{'name': 'marketscreener.com'}
2026-07-21 07:00:00+00:00,MasterCard (MA) Stock Dips While Market Gains: Key Facts - Yahoo Finance,MasterCard (MA) Stock Dips While Market Gains: Key Facts - Yahoo Finance,https://news.google.com/rss/articles/CBMimwFBVV95cUxOSjRsanNnVWp0MVlFRjVlblZqS0JqQ3dQMTNSNVdtUi05cDUweTgwdVBUVFpicnloMnpFMXpLRDktRHd2NjN4RE11aVdPbEVxRUs4QWxlX0MtZjZXR3NfaVZOQnZhdEdUa1JVMEJRWTNjYkRlakh3N2R3aXR0N0kxdjhRZy14d2g4cVg5QmtuWE16NTVPX29VeFFBdw?oc=5,{'name': 'Yahoo Finance'}
2026-08-31 20:31:27+00:00,"Mastercard (NYSE: MA) officer sold $3.1M in stock, plans more - Stock Titan","Mastercard (NYSE: MA) officer sold $3.1M in stock, plans more - Stock Titan",https://news.google.com/rss/articles/CBMikwFBVV95cUxPZVNpYlpFS29QR0Y4VUt5SmRZbDNKQU9Pc1l5eWg0YlB3ZHByNW5lVDBmWEx2YmZiRGJ2TlRxTjE3RXdvSW5mWC1UcWN5Y1k1RFdpVjRKN3ZyZEsxNmVjZXdhaVhrRU1JSWhKQUxvR3ZTS295WHBERFMxb1NDVUlfSXRoY3JZNXR3bVU1bV91QmF3aUk?oc=5,{'name': 'Stock Titan'}
2026-08-04 07:00:00+00:00,How Politicians Living and Dead Play the Stock Market With Campaign Cash - News of the United States - NOTUS,How Politicians Living and Dead Play the Stock Market With Campaign Cash - News of the United States - NOTUS,https://news.google.com/rss/articles/CBMie0FVX3lxTE1YRUZtTHZsZVlHZUVxcG95OUZmSGI2YzlYTEVQTkpUQ3VlRUMzOWZHcjFPOTRnTlA0OXM5YWJRYUhVTXowcEZIYU16ajA4ZjdOX1RFWW1FbjZHVGFtNDVFX1kwY1U4RWdhOGtkS3Q3Znk3X1ZQSFRFV213TQ?oc=5,{'name': 'News of the United States - NOTUS'}
2026-07-05 07:00:00+00:00,Stock market outlook: S&P 500 to lose much of 2026 gains as 'speculation is hitting extreme levels' - Fortune,Stock market outlook: S&P 500 to lose much of 2026 gains as 'speculation is hitting extreme levels' - Fortune,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNT3ZaR3hsVkZ1UWF0QzUyUlY2SDM3Vk5zNmZFQ0VZdWgwd3lYRmdHaEFNeTgyTnAzVHBJUXE3dF9EMTVzNjBHNWc3UnFHaGtPUlN6R1gyVlgtWDZueFFYMmZrcHVDR05RMGQ2WkJIZ0xaY0MyVk1xXzZZNEF2SGlRNFRyVGFSYjZacEN5eEluODNuUEk0TU5jekJYNndzSTJPNE44ZlIyNl8?oc=5,{'name': 'Fortune'}
2026-08-24 20:34:41+00:00,Mastercard (MA) Stock: Advances 3.30% to $599.80; Technical Setup: the $569.81 to $629.79 Range Remains in Focus in Latest Trading - Synthetic Long - vinanet.vn,Mastercard (MA) Stock: Advances 3.30% to $599.80; Technical Setup: the $569.81 to $629.79 Range Remains in Focus in Latest Trading - Synthetic Long - vinanet.vn,https://news.google.com/rss/articles/CBMi8AFBVV95cUxPNnlZSnpiNUNuY3NlVHQ2OU44aGxYWmJTX0ItMW1yQVY4Z05fN0F5REUwTkJDb3hsYkZzSXZnaWM0MXc2OXg0anYwS3RHcS1KeHRaRDFPd0RjWHE4RjFqWTZfc0ZsTXpZc2k4dm9vWGxjdkZyYVp6ZW1mUE9zdm5SRFc5WkI2LUJ4Tnk1bEtqSXdqN1BEMlFNdlduenNlUlVqN3FYN0xMQWUtQ2pRUllMNWk2X3VUc2MyUjdJVjJjYmw5NW96Z0R5eTBHZUNjYmlncGQ2Y3hJUVZUZTdjWFlQX2UzQ01KaTRsTWpVdTJCU3k?oc=5,{'name': 'vinanet.vn'}
2026-07-24 07:00:00+00:00,MasterCard (MA) Surpasses Market Returns: Some Facts Worth Knowing - Yahoo Finance,MasterCard (MA) Surpasses Market Returns: Some Facts Worth Knowing - Yahoo Finance,https://news.google.com/rss/articles/CBMipgFBVV95cUxOWXVfYUQzZVhnRFVYZTFKYjk0UnFRd0Mwb2l3Wm9xaTV6ak4ycEtZeldPZGlQMG5obHR4V3pBSVhaSVlneVFPRXRiZGNBWDRJeGZCVDRZaHJnOTFYMDRWbWtJWjBLblBLTndudEV1dVY1TVFzT3dZdzUzY2M1Wng3SS11MHRGaW9mVDJHWC1TQ3NJcW5PODc5TVZteWl1QkNNY3UzZXBR?oc=5,{'name': 'Yahoo Finance'}
