Date,Close,High,Low,n,Open,Volume,vw,Dividends,Stock Splits
2020-09-02 00:00:00+00:00,201.17,203.11,199.78,1080,202.03,78934,201.11,0.0,0.0
2020-09-03 00:00:00+00:00,195.1,202.02,193.57,1672,201.74,133494,195.49,0.0,0.0
2020-09-04 00:00:00+00:00,195.94,198.09,193.34,564,197.02,36074,195.87,0.0,0.0
2020-09-08 00:00:00+00:00,194.61,197.29,192.67,764,194.59,61090,195.4,0.0,0.0
2020-09-09 00:00:00+00:00,199.72,201.18,195.41,836,195.65,62426,199.6,0.0,0.0
2020-09-10 00:00:00+00:00,199.24,202.01,198.25,655,200.29,119751,200.99,0.0,0.0
2020-09-11 00:00:00+00:00,199.88,202.26,197.41,1068,198.85,77970,200.01,0.0,0.0
2020-09-14 00:00:00+00:00,202.36,202.83,200.66,668,201.3,41602,202.03,0.0,0.0
2020-09-15 00:00:00+00:00,199.77,204.44,199.27,873,203.36,69722,200.79,0.0,0.0
2020-09-16 00:00:00+00:00,199.43,202.04,199.14,786,200.91,44552,200.02,0.0,0.0
2020-09-17 00:00:00+00:00,203.58,205.05,196.69,770,197.94,66733,203.05,0.0,0.0
2020-09-18 00:00:00+00:00,205.39,208.52,203.73,689,204.2,45881,206.4,0.0,0.0
2020-09-21 00:00:00+00:00,198.31,201.31,194.65,789,200.02,68285,196.96,0.0,0.0
2020-09-22 00:00:00+00:00,201.42,202.77,199.68,906,200.06,64701,201.3,0.0,0.0
2020-09-23 00:00:00+00:00,198.66,204.29,198.52,1444,201.32,112552,201.84,0.0,0.0
2020-09-24 00:00:00+00:00,200.2,203.02,196.33,575,197.42,33218,200.37,0.0,0.0
2020-09-25 00:00:00+00:00,203.08,204.45,199.25,818,199.46,54693,202.49,0.0,0.0
2020-09-28 00:00:00+00:00,205.46,207.61,205.25,718,206.84,45497,206.27,0.0,0.0
2020-09-29 00:00:00+00:00,204.52,206.27,202.63,485,205.34,34587,204.85,0.0,0.0
2020-09-30 00:00:00+00:00,206.1,209.93,204.9,966,206.48,72607,207.45,0.0,0.0
2020-10-01 00:00:00+00:00,203.53,207.64,203.15,1347,207.35,106297,205.0,0.0,0.0
2020-10-02 00:00:00+00:00,208.86,210.41,200.16,1238,200.16,67086,206.96,0.0,0.0
2020-10-05 00:00:00+00:00,210.86,214.72,208.95,1264,211.08,99173,211.41,0.0,0.0
2020-10-06 00:00:00+00:00,210.44,214.19,210.09,735,211.35,44929,212.05,0.0,0.0
2020-10-07 00:00:00+00:00,214.15,215.98,212.39,952,212.53,47376,214.24,0.0,0.0
2020-10-08 00:00:00+00:00,217.55,218.12,214.33,862,214.65,60659,217.21,0.0,0.0
2020-10-09 00:00:00+00:00,218.18,220.19,217.11,1091,218.36,73203,218.01,0.0,0.0
2020-10-12 00:00:00+00:00,219.69,220.74,218.41,1110,219.95,93488,219.6,0.0,0.0
2020-10-13 00:00:00+00:00,220.63,220.72,217.85,893,219.99,56252,219.65,0.0,0.0
2020-10-14 00:00:00+00:00,221.44,223.57,220.95,1976,220.95,81122,222.2,0.0,0.0
2020-10-15 00:00:00+00:00,221.28,222.36,217.75,1936,218.14,82841,220.79,0.0,0.0
2020-10-16 00:00:00+00:00,223.16,226.03,222.7,1196,222.7,68262,224.61,0.0,0.0
2020-10-19 00:00:00+00:00,221.14,225.53,220.41,801,224.55,47175,222.85,0.0,0.0
2020-10-20 00:00:00+00:00,221.89,224.82,221.01,797,223.15,54304,223.1,0.0,0.0
2020-10-21 00:00:00+00:00,219.54,224.73,219.3,1547,222.29,102591,221.2,0.0,0.0
2020-10-22 00:00:00+00:00,220.0,220.92,218.23,1137,219.3,67359,219.46,0.0,0.0
2020-10-23 00:00:00+00:00,222.44,222.94,220.79,813,220.94,51571,222.09,0.0,0.0
2020-10-26 00:00:00+00:00,217.47,220.35,215.39,987,220.35,58925,217.18,0.0,0.0
2020-10-27 00:00:00+00:00,212.28,217.47,211.88,1735,217.18,94499,213.64,0.0,0.0
2020-10-28 00:00:00+00:00,207.36,211.32,206.89,1607,207.07,109753,208.08,0.0,0.0
2020-10-29 00:00:00+00:00,211.96,213.35,206.21,1273,206.74,78695,210.89,0.0,0.0
2020-10-30 00:00:00+00:00,209.88,212.36,206.88,785,211.45,54751,208.95,0.0,0.0
2020-11-02 00:00:00+00:00,215.02,215.66,212.13,1122,212.65,79197,214.38,0.0,0.0
2020-11-03 00:00:00+00:00,222.77,224.42,217.78,1361,218.54,92196,222.23,0.0,0.0
2020-11-04 00:00:00+00:00,217.04,222.96,216.7,1703,221.24,104325,219.8,0.0,0.0
2020-11-05 00:00:00+00:00,228.35,229.53,220.59,1563,221.32,104802,226.22,0.0,0.0
2020-11-06 00:00:00+00:00,230.03,232.49,228.81,1892,228.98,139557,230.3,0.0,0.0
2020-11-09 00:00:00+00:00,231.62,246.7,230.72,2018,242.09,131512,235.81,0.0,0.0
2020-11-10 00:00:00+00:00,235.93,238.66,232.29,1912,232.29,128260,236.39,0.0,0.0
2020-11-11 00:00:00+00:00,231.32,235.92,228.68,1407,235.92,108091,231.7,0.0,0.0
2020-11-12 00:00:00+00:00,230.4,234.22,229.38,1523,232.43,108464,231.12,0.0,0.0
2020-11-13 00:00:00+00:00,234.01,234.58,231.46,1126,232.77,68639,233.49,0.0,0.0
2020-11-16 00:00:00+00:00,240.57,241.85,235.94,1721,237.04,127891,239.57,0.0,0.0
2020-11-17 00:00:00+00:00,239.73,241.29,235.66,1738,238.69,87973,239.18,0.0,0.0
2020-11-18 00:00:00+00:00,239.18,241.93,239.06,1729,240.75,129854,240.89,0.0,0.0
2020-11-19 00:00:00+00:00,237.16,241.11,237.16,1823,238.99,114510,238.79,0.0,0.0
2020-11-20 00:00:00+00:00,240.27,241.09,237.86,1278,237.86,105383,240.28,0.0,0.0
2020-11-23 00:00:00+00:00,242.58,244.01,242.2,2114,242.2,135384,243.15,0.0,0.0
2020-11-24 00:00:00+00:00,242.96,245.3,241.64,2020,245.07,127974,243.77,0.0,0.0
2020-11-25 00:00:00+00:00,238.41,246.99,237.01,1965,244.03,149482,239.33,0.0,0.0
2020-11-27 00:00:00+00:00,243.32,243.57,240.16,837,240.16,46112,242.33,0.0,0.0
2020-11-30 00:00:00+00:00,243.16,244.94,239.84,1336,244.55,78287,242.06,0.0,0.0
2020-12-01 00:00:00+00:00,237.07,246.5,237.07,1529,244.96,76446,240.54,0.0,0.0
2020-12-02 00:00:00+00:00,240.63,241.94,236.46,1481,237.15,94388,239.43,0.0,0.0
2020-12-03 00:00:00+00:00,234.71,241.37,234.44,1591,241.14,102508,236.61,0.0,0.0
2020-12-04 00:00:00+00:00,235.48,237.54,234.85,1368,235.76,89946,236.09,0.0,0.0
2020-12-07 00:00:00+00:00,234.13,235.37,232.94,1553,235.04,118730,234.16,0.0,0.0
2020-12-08 00:00:00+00:00,234.78,236.7,233.43,1470,234.78,99894,234.89,0.0,0.0
2020-12-09 00:00:00+00:00,237.02,237.36,233.89,1487,234.61,93006,235.91,0.0,0.0
2020-12-10 00:00:00+00:00,235.58,236.11,232.92,1038,235.39,64071,234.65,0.0,0.0
2020-12-11 00:00:00+00:00,237.64,237.81,233.02,1219,234.12,74796,236.23,0.0,0.0
2020-12-14 00:00:00+00:00,234.68,239.53,234.61,1016,239.53,45793,237.03,0.0,0.0
2020-12-15 00:00:00+00:00,243.42,245.35,238.25,1867,238.25,106330,242.98,0.0,0.0
2020-12-16 00:00:00+00:00,242.46,243.72,241.29,847,242.95,42130,242.47,0.0,0.0
2020-12-17 00:00:00+00:00,245.68,245.84,243.15,1657,244.12,123904,244.62,0.0,0.0
2020-12-18 00:00:00+00:00,251.35,252.11,245.82,1199,245.82,82688,248.46,0.0,0.0
2020-12-21 00:00:00+00:00,248.71,252.28,246.79,1462,247.12,90221,249.17,0.0,0.0
2020-12-22 00:00:00+00:00,249.97,251.27,246.43,1138,248.98,64222,249.54,0.0,0.0
2020-12-23 00:00:00+00:00,248.89,252.12,248.89,731,251.3,37204,250.12,0.0,0.0
2020-12-24 00:00:00+00:00,249.93,250.45,248.44,351,249.36,14105,249.26,0.0,0.0
2020-12-28 00:00:00+00:00,248.51,253.9,248.48,626,253.85,28370,250.04,0.0,0.0
2020-12-29 00:00:00+00:00,246.54,250.41,244.33,550,250.09,27178,246.39,0.0,0.0
2020-12-30 00:00:00+00:00,248.05,249.77,247.38,534,248.33,25271,248.44,0.0,0.0
2020-12-31 00:00:00+00:00,250.76,250.76,247.37,737,247.83,31576,249.46,0.0,0.0
2021-01-04 00:00:00+00:00,249.28,254.89,245.84,1827,253.59,203602,250.79,0.0,0.0
2021-01-05 00:00:00+00:00,255.54,255.95,249.65,1389,249.71,82694,254.3,0.0,0.0
2021-01-06 00:00:00+00:00,270.6,272.78,255.98,2383,255.98,160670,268.93,0.0,0.0
2021-01-07 00:00:00+00:00,279.51,279.98,273.55,2275,273.55,159187,278.25,0.0,0.0
2021-01-08 00:00:00+00:00,273.9,279.81,270.61,2178,277.85,98320,273.67,0.0,0.0
2021-01-11 00:00:00+00:00,274.89,274.96,269.55,1151,269.55,70316,273.45,0.0,0.0
2021-01-12 00:00:00+00:00,281.68,282.67,274.05,2250,275.46,147342,280.74,0.0,0.0
2021-01-13 00:00:00+00:00,280.76,283.21,280.22,1761,280.88,113646,281.78,0.0,0.0
2021-01-14 00:00:00+00:00,282.24,285.41,281.45,1211,282.52,73486,283.42,0.0,0.0
2021-01-15 00:00:00+00:00,275.24,278.84,273.08,1744,278.84,97945,275.08,0.0,0.0
2021-01-19 00:00:00+00:00,274.63,278.85,274.37,1436,278.67,93434,275.62,0.0,0.0
2021-01-20 00:00:00+00:00,280.4,281.46,276.15,1317,277.25,87993,279.53,0.0,0.0
2021-01-21 00:00:00+00:00,284.64,285.21,280.49,1463,280.8,127267,283.17,0.0,0.0
2021-01-22 00:00:00+00:00,284.47,285.79,280.88,1106,282.43,62438,283.85,0.0,0.0
2021-01-25 00:00:00+00:00,277.71,284.5,276.2,2318,283.2,117320,279.47,0.0,0.0
2021-01-26 00:00:00+00:00,275.7,281.4,275.28,1345,280.73,68839,277.19,0.0,0.0
2021-01-27 00:00:00+00:00,261.46,269.74,259.89,2464,269.72,110567,264.38,0.0,0.0
2021-01-28 00:00:00+00:00,272.9,276.95,264.66,1869,266.93,95795,273.98,0.0,0.0
2021-01-29 00:00:00+00:00,269.13,272.89,266.51,1900,272.89,86633,269.51,0.0,0.0
2021-02-01 00:00:00+00:00,272.61,273.63,269.86,2899,273.22,96361,271.8,0.0,0.0
2021-02-02 00:00:00+00:00,282.01,283.37,275.78,1759,275.78,104158,281.37,0.0,0.0
2021-02-03 00:00:00+00:00,280.62,281.49,279.07,1019,281.14,37184,280.08,0.0,0.0
2021-02-04 00:00:00+00:00,288.01,288.39,281.72,1162,281.84,50528,286.66,0.0,0.0
2021-02-05 00:00:00+00:00,288.07,291.53,286.04,978,290.02,54840,288.5,0.0,0.0
2021-02-08 00:00:00+00:00,295.29,295.39,290.88,1167,291.53,59400,293.18,0.0,0.0
2021-02-09 00:00:00+00:00,293.86,296.53,291.78,1535,293.92,74766,294.57,0.0,0.0
2021-02-10 00:00:00+00:00,291.83,295.8,290.34,1475,295.8,71629,292.8,0.0,0.0
2021-02-11 00:00:00+00:00,293.17,293.9,288.13,1365,292.7,67865,290.64,0.0,0.0
2021-02-12 00:00:00+00:00,291.67,294.08,291.01,1562,292.55,105991,292.18,0.0,0.0
2021-02-16 00:00:00+00:00,295.28,299.56,294.53,2138,294.53,147652,296.48,0.0,0.0
2021-02-17 00:00:00+00:00,290.58,295.42,290.58,1767,293.42,136677,292.46,0.0,0.0
2021-02-18 00:00:00+00:00,279.22,290.03,278.2,2556,289.76,155835,282.05,0.0,0.0
2021-02-19 00:00:00+00:00,307.35,312.12,295.32,4426,298.13,270082,307.51,0.0,0.0
2021-02-22 00:00:00+00:00,314.59,315.4,306.13,1965,307.11,112366,312.42,0.0,0.0
2021-02-23 00:00:00+00:00,314.34,315.41,305.59,3400,308.85,170046,310.75,0.0,0.0
2021-02-24 00:00:00+00:00,322.06,322.72,315.11,2612,316.02,126998,320.8,0.0,0.0
2021-02-25 00:00:00+00:00,324.6,328.83,318.99,2838,321.79,205545,324.05,0.0,0.0
2021-02-26 00:00:00+00:00,325.59,329.92,320.56,2117,322.9,138626,326.13,0.0,0.0
2021-03-01 00:00:00+00:00,334.91,338.35,330.32,2382,330.75,135809,334.29,0.0,0.0
2021-03-02 00:00:00+00:00,327.4,335.2,326.11,2542,334.87,177052,328.89,0.0,0.0
2021-03-03 00:00:00+00:00,319.74,326.9,319.66,2261,325.51,146789,323.15,0.0,0.0
2021-03-04 00:00:00+00:00,314.75,319.86,308.34,2527,319.32,154279,313.56,0.0,0.0
2021-03-05 00:00:00+00:00,326.22,327.63,311.35,1464,318.59,80846,320.46,0.0,0.0
2021-03-08 00:00:00+00:00,329.4,335.19,325.61,1944,330.04,86449,331.11,0.0,0.0
2021-03-09 00:00:00+00:00,328.77,332.93,327.97,1628,330.85,73055,330.7,0.0,0.0
2021-03-10 00:00:00+00:00,336.51,336.82,327.37,1284,327.49,74385,334.19,0.0,0.0
2021-03-11 00:00:00+00:00,339.51,341.36,336.13,1686,339.79,120179,339.15,0.0,0.0
2021-03-12 00:00:00+00:00,344.25,345.41,339.02,1857,339.26,121110,342.72,0.0,0.0
2021-03-15 00:00:00+00:00,348.78,349.0,341.67,1783,343.61,103636,346.0,0.0,0.0
2021-03-16 00:00:00+00:00,347.9,350.59,345.74,1390,349.68,86704,348.33,0.0,0.0
2021-03-17 00:00:00+00:00,353.69,354.78,347.02,1768,349.5,84692,352.08,0.0,0.0
2021-03-18 00:00:00+00:00,354.22,365.31,353.27,2328,354.54,145267,358.53,0.0,0.0
2021-03-19 00:00:00+00:00,347.2,353.68,346.61,2296,351.25,139718,349.79,0.0,0.0
2021-03-22 00:00:00+00:00,346.18,347.93,343.55,1608,346.33,77804,345.73,0.0,0.0
2021-03-23 00:00:00+00:00,333.32,345.44,331.61,3192,341.03,186434,336.25,0.0,0.0
2021-03-24 00:00:00+00:00,336.35,342.86,336.29,2131,336.95,117901,339.75,0.0,0.0
2021-03-25 00:00:00+00:00,341.85,342.58,329.64,1782,333.98,83066,334.44,0.0,0.0
2021-03-26 00:00:00+00:00,346.57,347.42,342.77,1841,346.19,79483,345.43,0.0,0.0
2021-03-29 00:00:00+00:00,342.43,347.04,342.43,1074,345.38,57870,344.37,0.0,0.0
2021-03-30 00:00:00+00:00,349.22,350.33,342.25,993,342.26,57379,347.71,0.0,0.0
2021-03-31 00:00:00+00:00,349.51,354.14,344.28,2194,350.67,110987,348.92,0.0,0.0
2021-04-01 00:00:00+00:00,347.58,350.17,345.16,1214,349.7,60727,347.15,0.0,0.0
2021-04-05 00:00:00+00:00,350.0,352.9,349.32,1007,351.46,53150,351.61,0.0,0.0
2021-04-06 00:00:00+00:00,350.65,356.28,350.57,1022,350.57,49131,352.75,0.0,0.0
2021-04-07 00:00:00+00:00,349.93,353.0,347.91,1478,353.0,64717,349.66,0.0,0.0
2021-04-08 00:00:00+00:00,349.38,349.7,344.37,1352,348.2,72485,347.87,0.0,0.0
2021-04-09 00:00:00+00:00,352.08,353.06,348.12,1070,350.43,54597,350.81,0.0,0.0
2021-04-12 00:00:00+00:00,353.1,353.98,351.01,1097,352.83,51386,352.7,0.0,0.0
2021-04-13 00:00:00+00:00,353.71,358.46,351.84,958,357.82,41997,353.81,0.0,0.0
2021-04-14 00:00:00+00:00,356.19,357.6,353.23,1137,353.23,50656,356.37,0.0,0.0
2021-04-15 00:00:00+00:00,357.06,359.94,353.91,1113,358.97,42219,356.28,0.0,0.0
2021-04-16 00:00:00+00:00,357.69,359.77,355.84,897,359.77,37837,357.8,0.0,0.0
2021-04-20 00:00:00+00:00,345.93,355.41,342.51,3694,354.19,152225,345.57,0.0,0.0
2021-04-21 00:00:00+00:00,350.88,350.88,343.7,2147,344.41,177573,347.96,0.0,0.0
2021-04-22 00:00:00+00:00,344.17,350.58,341.59,3316,350.58,190286,345.55,0.0,0.0
2021-04-23 00:00:00+00:00,351.36,352.74,345.2,1247,346.0,69354,351.11,0.0,0.0
2021-04-26 00:00:00+00:00,355.25,358.41,354.17,886,354.17,41440,356.16,0.0,0.0
2021-04-27 00:00:00+00:00,357.1,357.67,353.79,1622,356.25,70254,356.06,0.0,0.0
2021-04-28 00:00:00+00:00,354.58,359.05,354.58,1187,356.72,46218,355.86,0.0,0.0
2021-04-29 00:00:00+00:00,351.47,357.5,347.8,1259,357.5,71348,350.3,0.0,0.0
2021-04-30 00:00:00+00:00,346.21,348.73,344.43,1145,346.97,59262,346.3,0.0,0.0
2021-05-03 00:00:00+00:00,349.12,352.32,347.34,1430,350.97,45374,349.19,0.0,0.0
2021-05-04 00:00:00+00:00,354.44,355.74,343.89,1501,347.43,83989,351.59,0.0,0.0
2021-05-05 00:00:00+00:00,353.82,357.9,351.09,1203,356.35,61377,355.23,0.0,0.0
2021-05-06 00:00:00+00:00,364.06,364.85,354.54,1663,354.91,66045,362.1,0.0,0.0
2021-05-07 00:00:00+00:00,368.42,370.63,359.22,1294,362.63,63083,367.24,0.0,0.0
2021-05-10 00:00:00+00:00,365.73,373.58,365.57,2070,371.6,93786,368.74,0.0,0.0
2021-05-11 00:00:00+00:00,357.97,363.18,353.13,1801,360.98,81408,357.01,0.0,0.0
2021-05-12 00:00:00+00:00,349.12,362.88,348.19,1423,358.47,78546,353.44,0.0,0.0
2021-05-13 00:00:00+00:00,353.32,354.65,342.43,2444,343.85,81811,351.67,0.0,0.0
2021-05-14 00:00:00+00:00,358.55,361.08,355.59,2044,357.02,72778,358.06,0.0,0.0
2021-05-17 00:00:00+00:00,358.27,360.06,353.99,1917,359.44,40508,356.99,0.0,0.0
2021-05-18 00:00:00+00:00,345.29,359.65,345.29,2237,359.52,73220,349.55,0.0,0.0
2021-05-19 00:00:00+00:00,334.86,338.27,328.09,8356,336.43,157168,332.43,0.0,0.0
2021-05-20 00:00:00+00:00,331.64,334.73,327.49,4479,334.65,297791,329.82,0.0,0.0
2021-05-21 00:00:00+00:00,336.05,343.89,329.0,3305,334.02,152264,338.96,0.0,0.0
2021-05-24 00:00:00+00:00,335.72,338.43,332.97,2800,336.82,63092,335.37,0.0,0.0
2021-05-25 00:00:00+00:00,336.72,343.49,336.61,1659,337.54,52601,339.59,0.0,0.0
2021-05-26 00:00:00+00:00,334.12,337.16,331.47,4213,336.73,149923,333.1,0.0,0.0
2021-05-27 00:00:00+00:00,338.3,339.39,335.16,1622,338.46,65737,337.45,0.0,0.0
2021-05-28 00:00:00+00:00,337.24,338.98,334.17,2085,338.98,96125,336.51,0.0,0.0
2021-06-01 00:00:00+00:00,340.46,344.81,338.33,1494,340.06,76822,342.23,0.0,0.0
2021-06-02 00:00:00+00:00,333.01,341.17,332.3,2046,340.48,105255,333.82,0.0,0.0
2021-06-03 00:00:00+00:00,335.26,339.38,331.26,1419,331.56,56555,334.64,0.0,0.0
2021-06-04 00:00:00+00:00,333.19,336.94,331.97,930,336.82,46549,333.15,0.0,0.0
2021-06-07 00:00:00+00:00,331.98,335.75,329.7,1198,334.13,34821,331.55,0.0,0.0
2021-06-08 00:00:00+00:00,333.07,335.72,329.36,2398,332.03,73244,332.62,0.0,0.0
2021-06-09 00:00:00+00:00,326.33,332.29,326.24,2781,332.29,103628,327.57,0.0,0.0
2021-06-10 00:00:00+00:00,318.92,331.0,318.34,1555,328.43,60382,323.06,0.0,0.0
2021-06-11 00:00:00+00:00,318.79,323.55,316.31,1708,321.66,61072,318.89,0.0,0.0
2021-06-14 00:00:00+00:00,313.33,319.47,309.96,1745,319.2,106524,312.83,0.0,0.0
2021-06-15 00:00:00+00:00,315.56,316.64,313.95,1530,314.46,69583,315.47,0.0,0.0
2021-06-16 00:00:00+00:00,314.25,317.49,313.27,2034,315.78,77608,315.41,0.0,0.0
2021-06-17 00:00:00+00:00,306.94,314.52,300.74,5070,314.34,184821,304.49,0.0,0.0
2021-06-18 00:00:00+00:00,307.51,309.92,302.15,2146,302.62,130153,307.06,0.0,0.0
2021-06-21 00:00:00+00:00,315.51,316.29,310.91,1601,311.27,98530,314.84,0.0,0.0
2021-06-22 00:00:00+00:00,319.7,320.01,314.52,1853,316.56,74483,318.09,0.0,0.0
2021-06-23 00:00:00+00:00,324.89,326.12,319.07,3529,320.51,192587,324.31,0.0,0.0
2021-06-24 00:00:00+00:00,327.38,331.32,323.65,2255,326.71,131498,328.17,0.0,0.0
2021-06-25 00:00:00+00:00,326.38,332.3,324.96,2394,330.3,110625,328.28,0.0,0.0
2021-06-28 00:00:00+00:00,326.67,327.08,322.43,2530,326.22,67584,325.1,0.0,0.0
2021-06-29 00:00:00+00:00,326.69,329.89,326.01,1114,329.89,60068,327.18,0.0,0.0
2021-06-30 00:00:00+00:00,330.23,330.82,326.63,3509,326.68,92209,329.56,0.0,0.0
2021-07-01 00:00:00+00:00,331.96,333.49,329.53,1545,332.37,96328,332.81,0.0,0.0
2021-07-02 00:00:00+00:00,329.98,330.94,329.15,1262,330.94,69528,330.19,0.0,0.0
2021-07-06 00:00:00+00:00,327.2,330.43,322.4,2218,330.11,122428,326.31,0.0,0.0
2021-07-07 00:00:00+00:00,329.33,330.09,326.07,1080,327.74,59577,328.47,0.0,0.0
2021-07-08 00:00:00+00:00,321.52,325.18,318.15,1408,322.4,74256,321.41,0.0,0.0
2021-07-09 00:00:00+00:00,327.22,328.36,325.47,1298,327.27,51682,327.53,0.0,0.0
2021-07-12 00:00:00+00:00,331.72,332.18,324.31,1604,325.71,74014,330.53,0.0,0.0
2021-07-13 00:00:00+00:00,328.41,332.87,328.3,1038,332.87,45648,329.48,0.0,0.0
2021-07-14 00:00:00+00:00,323.56,330.77,322.68,1297,330.51,84744,325.07,0.0,0.0
2021-07-15 00:00:00+00:00,323.98,325.51,321.0,1276,321.0,100500,323.84,0.0,0.0
2021-07-16 00:00:00+00:00,320.72,326.1,320.25,1080,325.9,56733,321.7,0.0,0.0
2021-07-19 00:00:00+00:00,313.58,315.81,308.0,2504,313.69,172664,312.35,0.0,0.0
2021-07-20 00:00:00+00:00,325.97,326.99,313.8,1706,315.67,97044,322.26,0.0,0.0
2021-07-21 00:00:00+00:00,330.66,331.95,328.84,1528,329.59,116645,330.0,0.0,0.0
2021-07-22 00:00:00+00:00,328.8,331.54,328.8,1093,330.69,44173,329.65,0.0,0.0
2021-07-23 00:00:00+00:00,332.26,332.94,329.45,798,331.41,32064,331.81,0.0,0.0
2021-07-26 00:00:00+00:00,333.03,333.38,328.85,2004,333.11,65093,331.56,0.0,0.0
2021-07-27 00:00:00+00:00,331.24,334.66,328.64,843,330.55,32570,331.29,0.0,0.0
2021-07-28 00:00:00+00:00,331.17,333.95,328.95,1465,332.04,65481,331.68,0.0,0.0
2021-07-29 00:00:00+00:00,337.13,338.85,333.6,2715,336.12,62372,336.83,0.0,0.0
2021-07-30 00:00:00+00:00,338.54,338.76,334.95,1485,336.25,60542,337.25,0.0,0.0
2021-08-02 00:00:00+00:00,333.03,343.99,332.67,1587,340.31,54214,337.0,0.0,0.0
2021-08-03 00:00:00+00:00,342.37,343.37,332.0,1628,333.51,49951,340.37,0.0,0.0
2021-08-04 00:00:00+00:00,337.65,343.16,337.65,1118,340.89,34924,339.22,0.0,0.0
2021-08-05 00:00:00+00:00,341.22,341.68,338.45,1829,340.18,44930,340.5,0.0,0.0
2021-08-06 00:00:00+00:00,343.69,345.12,342.34,561,343.3,25699,343.9,0.0,0.0
2021-08-09 00:00:00+00:00,345.84,347.18,340.46,878,341.35,37287,345.35,0.0,0.0
2021-08-10 00:00:00+00:00,352.65,353.35,346.5,1892,346.99,52194,351.32,0.0,0.0
2021-08-11 00:00:00+00:00,361.46,361.73,351.89,4079,353.18,132674,357.41,0.0,0.0
2021-08-12 00:00:00+00:00,361.09,363.5,359.33,1734,361.31,46638,360.99,0.0,0.0
2021-08-13 00:00:00+00:00,359.48,362.01,358.61,1352,362.01,42434,360.27,0.0,0.0
2021-08-16 00:00:00+00:00,358.41,358.92,354.66,1720,356.76,55356,357.4,0.0,0.0
2021-08-17 00:00:00+00:00,352.27,357.94,350.47,1830,356.99,46736,353.33,0.0,0.0
2021-08-18 00:00:00+00:00,347.95,351.89,347.95,1437,350.3,50930,350.44,0.0,0.0
2021-08-19 00:00:00+00:00,336.2,344.42,332.38,3021,344.26,218760,336.12,0.0,0.0
2021-08-20 00:00:00+00:00,329.02,343.19,322.95,4127,340.8,227824,328.83,0.0,0.0
2021-08-23 00:00:00+00:00,339.71,340.09,330.13,4801,332.33,109978,338.0,0.0,0.0
2021-08-24 00:00:00+00:00,344.58,349.2,341.77,2833,341.77,96545,344.21,0.0,0.0
2021-08-25 00:00:00+00:00,352.66,355.12,344.94,981,344.94,59639,352.88,0.0,0.0
2021-08-26 00:00:00+00:00,355.64,358.17,351.25,1047,351.25,55911,356.03,0.0,0.0
