publishedAt,Title,description,url,source,sentiment_label,sentiment_score,prob_positive,prob_negative,prob_neutral,sentiment_confidence
2026-08-27 16:15:25+00:00,Adobe Inc Stock (ADBE) Moved Up by 5.14% on Aug 27: Drivers Behind the Movement - TradingKey,Adobe Inc Stock (ADBE) Moved Up by 5.14% on Aug 27: Drivers Behind the Movement - TradingKey,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNcmQ2V2hqXzhPVEh0Q1Uwa3ZUQVI3a2lsbjN6VjhVRTY1RFB1WFNVeU1uU0oyVG5vVXJGdy1ZQkFvbWxKSHBNOWFsNzB1WEZvNkJLWUZSanBObU9qbGpKWHVoNzJHQXVwc3Q1WXNfbmFZY0sxbUF2WEpqV0ZPTGVfN3V0VUVNUGJzaTdn?oc=5,{'name': 'TradingKey'},positive,0.9917,0.9917,0.0,0.0083,0.9917
2026-08-27 11:50:14+00:00,Adobe stock steadies as AI-driven growth lifts revenue and ARR - Ad-hoc-news.de,Adobe stock steadies as AI-driven growth lifts revenue and ARR - Ad-hoc-news.de,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPeXhBRnZLbzM3VllrRGpYbWNTbDgxeVhYNVp2QXpPVVdZOVk0VWxCd0hWd3VxQU5tZ2IxTVBFR3lYTGE5Z29sQktna0laczFfR2N3Rm11QXhlemxuZGpxaDlNVy15OElqWll5MmczRGNTYmFxcW16MFlCekdzYkpjSW8xSUtNamE2ZGNWbEJNcmd3SmZkMFlDSTh0Q0Q5U1VrcGNycTlEbkNSdDhDMkl3TE9kMDQzQnVhNVpNdEpzVHlfcEE?oc=5,{'name': 'Ad-hoc-news.de'},positive,1.0,1.0,0.0,0.0,1.0
2026-08-26 19:19:14+00:00,Is It Time To Buy The Dip In Cash-Rich Adobe Stock? - Trefis,Is It Time To Buy The Dip In Cash-Rich Adobe Stock? - Trefis,https://news.google.com/rss/articles/CBMisAFBVV95cUxPV3l6MjM5M0htZ2NNSmZvaUpIcUlLYkU0amNQZ0RZWmROOEdLeHAxbmd6Z3BwT0k4UzJwZWtDOUItTU11VHptSnZxcVRmTzRmdURNNVBEdDI5SEM0QXdpaUctdmdaVFBITFRvWDBTTlh4TEtfTmZONEw5MVhNVWp1SENjakFocngyQXp6aXZ4U2puUXVkRGxNUE1tZHNZV0hvaDM2VWVPSWUxVnNTSlRMdA?oc=5,{'name': 'Trefis'},neutral,0.0017,0.002,0.0002,0.9978,0.9978
2026-08-26 16:37:34+00:00,AI Monetization Boosts ADBE's Growth Prospects Against MSFT & CRM - Zacks Investment Research,AI Monetization Boosts ADBE's Growth Prospects Against MSFT & CRM - Zacks Investment Research,https://news.google.com/rss/articles/CBMipgFBVV95cUxON3A5UWxZaHE4SjRDQzdaUU1qbEFjUm9jQnlaLURNTlZOampjRm1qZWhNejFoWVZVZU5qSDVvMWp5YWNNRWJFSU1QX1F6NThLNVFZRi1YY0p0dUlMN01lMjNmMEdHblZfbTdpWVdtcGM2YnhtOEIxYjVDb2wzaHhzd182REF3M3h0eEZycG91bEJYNEQ0S3kyc043OGdYZy1ZTFo5Tldn?oc=5,{'name': 'Zacks Investment Research'},positive,1.0,1.0,0.0,0.0,1.0
2026-08-25 15:30:00+00:00,Why Adobe Could Be One of 2026’s Most Contrarian Tech Bets - 24/7 Wall St.,Why Adobe Could Be One of 2026’s Most Contrarian Tech Bets - 24/7 Wall St.,https://news.google.com/rss/articles/CBMiowFBVV95cUxQdHpjSExuV1JkVjFRWUNIZkc5d3JlaE9idjJmOGNVc1Z0LW9lNWF0NHBTeVUtU0ZWdHQxVXhtN1F0M1hMTlZtN3MydTJwN3NqUVdpeG9WQVVtalRlb2Mzb3BWU1RxTUtjQ2lJUW9HZGF4Ym1obXdhcGxIOUNGcFVTUWFLY09fdnpoTDRFYnRNX0ZmUkJhSHFNOVM1XzZDTGRCVjBJ?oc=5,{'name': '24/7 Wall St.'},neutral,0.0451,0.0465,0.0014,0.9521,0.9521
2026-08-24 16:26:35+00:00,"Adobe Rises 16% in a Month: Should You Buy, Sell or Hold the Stock? - Zacks Investment Research","Adobe Rises 16% in a Month: Should You Buy, Sell or Hold the Stock? - Zacks Investment Research",https://news.google.com/rss/articles/CBMipwFBVV95cUxPdWRXbGVHMVB6T3ZNc1JZV0E2THFBWjhBWjVlMnZaRGs4RVBRbHZ2SXVzUnhRMjZlSTByZUozeGVMcjRKc0hLTjdDcGlwemRacTlLMkhySEVpYm80bFB2RnI1ZnRzcUFzQWVVVTJWaWhXcjZKbl9NNFlwYzJTaUgza2pXRXVLN19qd0UzV1llX1ZCbXIyXzlmcWw1UFJ1UDVWb1FlZXh3RQ?oc=5,{'name': 'Zacks Investment Research'},neutral,0.0205,0.0208,0.0003,0.9788,0.9788
2026-08-24 16:09:56+00:00,Adobe (ADBE) Stock May Be Below Fair Value After Record Revenue - Yahoo Finance,Adobe (ADBE) Stock May Be Below Fair Value After Record Revenue - Yahoo Finance,https://news.google.com/rss/articles/CBMilgFBVV95cUxNd1RjSzRQZHZWOTZjQVVIUXNzR05IUVE3VUJEM24ta1YzbEY4Z0tHQnEySWdTa2cwUlk0ZGF2MGJZSVpBNHJzb0g1WE5KTjdxcVZsRTd5T0NOd3VLVVllQm9IU1hYVWNOckZ6d2FNVERoWG5XUVN0UzBITktRZG9yQ0dFQWRrSm5CSFRULXlkR3RQUVcyQ2c?oc=5,{'name': 'Yahoo Finance'},negative,-0.9993,0.0,0.9993,0.0006,0.9993
2026-08-24 07:00:00+00:00,3 Reasons to Avoid ADBE and 1 Stock to Buy Instead - StockStory,3 Reasons to Avoid ADBE and 1 Stock to Buy Instead - StockStory,https://news.google.com/rss/articles/CBMitAFBVV95cUxQbkR0RHZQbkJrSjBJS0VoTUFrLUl1eE40RjJzc1ZXMjhzOXBQOEhxdFExMEVLY2FCRy1DMF83ZkhVbHNka3JKZ2I5WXZwbWI1aUNZS2JxTGxOdnV5MXJ1aUhlSi10UndIV0pRU1F4aFRPQnUta0p2SVhtVjJ6OEN1MmtjcnB1WFZiai1oQnFueWFyV2Z1cVNoSm1pYlRiUUZfUXF2WEdNWUx3akF1MGRWMEhPcHc?oc=5,{'name': 'StockStory'},negative,-0.7253,0.0157,0.741,0.2433,0.741
2026-08-22 16:10:00+00:00,Adobe Stock Looks Cheap for a Reason. Here’s Why I’m Buying. - 24/7 Wall St.,Adobe Stock Looks Cheap for a Reason. Here’s Why I’m Buying. - 24/7 Wall St.,https://news.google.com/rss/articles/CBMiogFBVV95cUxNSi1meTVuaVE2TS15QXVLVHBWckhMaHh0MnEwYnFNMm9WaGJ3WVF6eHM3UG1iRTY2TlZZeTRReEt3TU9XQlctMURua0Q5SktXdWY3QWpSazhnMjBsekI2bTk2MTgydTBmcm93aUJNUXE0YmZkMURnQTNwWVZMMWVBVnZMbEVNZFBFb284anhHTy11U0RCbGxVR2VBWmY4d2N0bmc?oc=5,{'name': '24/7 Wall St.'},neutral,0.0567,0.0597,0.003,0.9373,0.9373
2026-08-21 21:45:02+00:00,Adobe Systems (ADBE) Outpaces Stock Market Gains: What You Should Know - Yahoo Finance,Adobe Systems (ADBE) Outpaces Stock Market Gains: What You Should Know - Yahoo Finance,https://news.google.com/rss/articles/CBMinwFBVV95cUxNSE9sUEFRLVBuNmY1cWRkLVFYQjZBZnI4aFJ1QUtuM0lGakxpVzZISmkyQXVsWVJ1dElyb2RHWEF0UmJ6d3JtZEw2VHF1Y2habDVUM3ZKSG5BbncxZWxVYnpLVk0wUFVRVUpDLXdGLXhOR2NhZGlVQ3dhZnFySWJ5cFhKZ20tWlJDRFhVc2J1TzNhN2VZNEFHQ19DT1N5cGc?oc=5,{'name': 'Yahoo Finance'},positive,1.0,1.0,0.0,0.0,1.0
