publishedAt,Title,description,url,source,sentiment_label,sentiment_score,prob_positive,prob_negative,prob_neutral,sentiment_confidence
2026-08-27 23:25:59+00:00,Can a $68 Billion Payout Save UNH Stock? - Trefis,Can a $68 Billion Payout Save UNH Stock? - Trefis,https://news.google.com/rss/articles/CBMinwFBVV95cUxQTHh2aTlRQWVjMWE1WjFfRE5ZZ0Z1cUNoRXdqTmFJREtOMnR2SWxHbjFfWU40dC1vSUJma3Y2Ui1NYlJKRm5oM0JjT3BaMzd5al9fYjhVVHRaaFp1a09STTIzUE9qR3kwR3pjN25mZHlHYUVxV2kzQ3JvRnd6UVpPSkZvOHl3aEkya3NYd3B4dkdyQk10TkpnbTBQczVQMjQ?oc=5,{'name': 'Trefis'},positive,0.5622,0.5636,0.0013,0.4351,0.5636
2026-08-27 01:24:07+00:00,Did Berkshire Sell UNH Stock Too Early? Retail Traders Think So – Call Its Exit ‘Way Overblown’ - Stocktwits,Did Berkshire Sell UNH Stock Too Early? Retail Traders Think So – Call Its Exit ‘Way Overblown’ - Stocktwits,https://news.google.com/rss/articles/CBMivAFBVV95cUxQV2Z6WlJrd3RCU2tmUHNrVmlVSW1jUDVIZTdLbFlkWVNUUjZ5UWZocGp6UW0tX0RPQjhqbXhrYmtEeTBteDY4eGZXQ1dmZUEtWG9Ubkd6dlhaVGU1Mk9HSEhLVDYtaURWdXJyeVNWanZHcW5DdUFUZTFMRDEyd3pPWUZFT1JBVENDZVQ3WGlXRGQ4eXdLdGl1MlptTUNlMkMwVTVEZ0JHNmxFQkl5WHFSRXdVdmV6OWUyWGJRcw?oc=5,{'name': 'Stocktwits'},neutral,-0.0192,0.0008,0.02,0.9793,0.9793
2026-08-25 23:54:43+00:00,My Take On UNH Stock Crash = Too Hard Pile Francesco Gabbani (4xlWHBWcqi) - Mshale,My Take On UNH Stock Crash = Too Hard Pile Francesco Gabbani (4xlWHBWcqi) - Mshale,https://news.google.com/rss/articles/CBMiW0FVX3lxTE14TUUxV2wwb2VhV1FpT3FERWIycWJwcUJpZjV5OWZYWnl3Vy1sZUhuUnZONjRwQllDYldvbzNhTG9zZWh0RnRXSjFMX0xfRWczdEFFNXpsbGM0Tzg?oc=5,{'name': 'Mshale'},neutral,-0.0013,0.0002,0.0016,0.9982,0.9982
2026-08-25 21:33:42+00:00,UnitedHealth (UNH Stock) CRASH!! Is The Bottom In ?? (January 2026 Earnings Analysis) Copa Do Brasil (K3nBQHk6nj) - Mshale,UnitedHealth (UNH Stock) CRASH!! Is The Bottom In ?? (January 2026 Earnings Analysis) Copa Do Brasil (K3nBQHk6nj) - Mshale,https://news.google.com/rss/articles/CBMiYEFVX3lxTE42YUcwMmEyUkxQZmhpcnNNMFladzRZcnkyRWJxdnFiQWhmOEhMQUdEbHl6aTJIY3dLT0hVR0tnV3hjRWtqN0xfeHZka09od3dQWktsRDMzVVc1T1JxRmFLVw?oc=5,{'name': 'Mshale'},neutral,0.0009,0.001,0.0002,0.9988,0.9988
2026-08-25 20:36:01+00:00,"UnitedHealth (NYSE: UNH) Optum CEO sells 1,169 shares - Stock Titan","UnitedHealth (NYSE: UNH) Optum CEO sells 1,169 shares - Stock Titan",https://news.google.com/rss/articles/CBMitgFBVV95cUxOQ0VzeDE3QkdwUXQ2azRRRC03NThhVnJ0UVc2MlBKdFpMWkxUVFNEaldxckRyWjVjdmFfTWJQOUptNHBGWnZmTzBVUmxKWThnRVRMTDl6WFBvbFo4TWZSVjdPbl9vMHh0aWxvaHo0SmJfbDdiT3N1S3pjSV93cVM1OGpfWEJHMjFuNWRsR1hRcnQtbWRwbVA2MmZfUFZtaV9JRUlZR2Rsa3g5dWRmMXF4NFdQMUFjUQ?oc=5,{'name': 'Stock Titan'},neutral,-0.0,0.0,0.0,1.0,1.0
2026-08-25 15:42:06+00:00,UNH Stock Alert: Why UnitedHealth Is Skyrocketing Today! Elijah Just (l7jzACsL6g) - Mshale,UNH Stock Alert: Why UnitedHealth Is Skyrocketing Today! Elijah Just (l7jzACsL6g) - Mshale,https://news.google.com/rss/articles/CBMiW0FVX3lxTE00bDRQYmdrZHU5M01wSEtfMXpteFZnZS10QmpRMzlFandnamI2dlhmS2ZMUmFCN050cVNXVnBRSnZhQWt0QVJHWWxSUGxralh5d0p5N3VUT2FWZUU?oc=5,{'name': 'Mshale'},neutral,0.0054,0.0057,0.0003,0.9939,0.9939
2026-08-25 06:50:41+00:00,FAST Stock Market Observation - BTC - ETH - OKTA - HUM - ELV - UNH - CI - 12/5/24 Victoria Day (TLrjnqQsTM) - Mshale,FAST Stock Market Observation - BTC - ETH - OKTA - HUM - ELV - UNH - CI - 12/5/24 Victoria Day (TLrjnqQsTM) - Mshale,https://news.google.com/rss/articles/CBMiW0FVX3lxTFB5RVZlc2x4a0E0YlNyOVBBZUNsN0tZMzc3LTNoeXFPTzFxNWQ2eWNuaDZYX1lxYXc1TlgxTnlOWjBQY2dUSGNBUTZQYkxuWkVsUkVFVnpzYm9YNW8?oc=5,{'name': 'Mshale'},neutral,0.0003,0.0004,0.0,0.9996,0.9996
2026-08-24 20:01:57+00:00,UnitedHealth Shares Up as 20x Earnings Valuation Faces Commercial Cost Risk - TechStock²,UnitedHealth Shares Up as 20x Earnings Valuation Faces Commercial Cost Risk - TechStock²,https://news.google.com/rss/articles/CBMingFBVV95cUxPVmJNcFdCRFpJT25WaHZWOUlVakZnbldHVFB4Mkpzdk1WWTU2b1ZWVEx2bm1rSmNtcFktWWxPUEFGWTFHaE5yVG5wREZhVFJjcVVEeDNSX01CcUVIQ2pKTkhkZ2hVeEJsRTJEa0RBdWRmNUMwV2VBakFrMk5WWnZ0YXg1eU95Yi0wQ1dxTkFfYzYyNWVWdXNFWWR2TkdVUQ?oc=5,{'name': 'TechStock²'},positive,0.9981,0.9985,0.0003,0.0012,0.9985
2026-08-22 17:53:24+00:00,UnitedHealth Group (UNH) Stock Looks Cheap On Value But Faces Risk On News - Sahm,UnitedHealth Group (UNH) Stock Looks Cheap On Value But Faces Risk On News - Sahm,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPQWtPVzFMOGRXMVA3ak1JYWxDOWxUWHZGc2lYdnhPLVlFR1MwTE5tMkROZzVnb1ZHWDRWZkRxdzZnNm5NLTVHRWRPQlNUOWZ5VUpESTZic1U4WmZveTQxUDdjelJzRjNVNVE2QjdCd2VsUjVLbVdmaGc2aDFwX3dRQUVOMWVEMENQZy1FVm1XamNha2V1Ri03TmFEUkVNUWxlRHUwRkpjeFVITURLN2QyeGtvRVRjYlNyOHZSTFB2dExOUQ?oc=5,{'name': 'Sahm'},positive,0.4471,0.7096,0.2625,0.0278,0.7096
2026-08-22 16:38:00+00:00,$UNH stock fell 3% this week. Here's what we see in our data. - Quiver Quantitative,$UNH stock fell 3% this week. Here's what we see in our data. - Quiver Quantitative,https://news.google.com/rss/articles/CBMiogFBVV95cUxPY0NWcDI5NU4zZklISmpZY2NLRmlzb3VGaDZBeU9rdFB2bDk1QzF2YmhzTDZJV3BjVEhRZXZ5T05RNHpCY0JFeERBZEswVmJ5cWhuS3FXcVg1ZTJFak1oSXRhYkJ4bllpVmtvb2wzaVlkWjlyS3FSUHI1Tm9Zb3pYN2ktS0V2dUNiZm9nNWFJVjJuek5WSm1Gclk0VkkzQ2kyWVE?oc=5,{'name': 'Quiver Quantitative'},neutral,-0.0005,0.0,0.0005,0.9995,0.9995
2026-08-21 15:13:43+00:00,UnitedHealth Group (NYSE: UNH) officer plans new stock sale - Stock Titan,UnitedHealth Group (NYSE: UNH) officer plans new stock sale - Stock Titan,https://news.google.com/rss/articles/CBMinwFBVV95cUxOVWFFb2dBeHd4aF92cVQ1T0VBa3dYOE56Q29qcjVRczh2bGJxYVdSTzJSNExrWFFnWm9hSHpZcVVXc09oRll3a1RqSjFCZjliQ3cxUFNUdmhiR2trN1RUNThFOGFRN01UQXBaNmFDV1hDMy1acmFSZkRWdHBZMUdVOXFtOGFNaGJjLTJYUjlUOUd6eDdad0xzM1RJa3pVa1U?oc=5,{'name': 'Stock Titan'},neutral,0.0,0.0,0.0,1.0,1.0
2026-08-11 07:00:00+00:00,UnitedHealth (UNH) Stock Slips As Medical Cost Fears Mute Profit Rebound - simplywall.st,UnitedHealth (UNH) Stock Slips As Medical Cost Fears Mute Profit Rebound - simplywall.st,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPUG5ZTl9YRm9nRmc4ajJWYTFPekpLNmhybVFHVWh3dXJqX1BncW04NjdtUGtuVW9wbkZmU3FoUllfZ3NERk1EWGFQVkI5ZFZrZmVNZE1SMU8xWnFPc0k1VTZLVnJldUt1ZnFZc09wN0dOMy1BT3NaVFFUczlMNzM4Vm1RNmY4VTkyUWs5UHBBZUdPTm11bEdPYmpFd2c1SFF3M2lvbzVSQWR5dXdMb0NQeWlaSFVBWkVsTHV5Sng3YTU5QkZaaU00V3c2ZE5RMmVVOFHSAdcBQVVfeXFMUGJhVzF3WFJPM1k2a2NfMkdrZVZQQUctb1MxVDRqX3dTYzVBcTd0TFRieHFnWUd2bmtFSllEcUJOemhqZkRoTjdLcUVqSmt1NGZtZ05xOWlTRGNHQ1duUEk0WG9NVXRGVUp6RmdHQXBybnQyRGN3ZGc0MmljYXItOUtDQ3ZHUkdJVW1tMHZSajJKOTZGUUE4aUxXWllSRUsxV09EaFc4TVFUVWFRRTJ2NVpoam54VnNvTDFMeFVmMVVpanlCRTBkb05uRGdfZ1cwZndBVEZ2UUk?oc=5,{'name': 'simplywall.st'},negative,-0.9973,0.0013,0.9987,0.0,0.9987
2026-08-05 07:00:00+00:00,UnitedHealth Group Stock (UNH) Opinions on Q2 Earnings and Subsequent Price Action - Quiver Quantitative,UnitedHealth Group Stock (UNH) Opinions on Q2 Earnings and Subsequent Price Action - Quiver Quantitative,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNcmxsSnF3c0t1ZmtzN2NjWTQ0eG9UTnJwNmJTeE5tSGdHVVVZY29CU1ZYSjIxUDhvYTVLdTBVRzNwOHNJQ0xNUHo2QmV4VDhKWkIzdW9PZ2diSGJWcC1NeXlXTkd2b3lDbkxEamRKWExRR3dza1BsUERJcGtvQnZYVm5mR2NiZHhLdVdKcVV1OE1iVjlRS0dDY1dsRjc5Zi1wRDRuME04R3dTODF5WWplSFZjWXJmaWEwSGRn?oc=5,{'name': 'Quiver Quantitative'},neutral,0.0,0.0,0.0,1.0,1.0
2026-08-05 07:00:00+00:00,UnitedHealth Group Stock (UNH) Opinions on Q2 Earnings and Subsequent Price Action - Quiver Quantitative,UnitedHealth Group Stock (UNH) Opinions on Q2 Earnings and Subsequent Price Action - Quiver Quantitative,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNcmxsSnF3c0t1ZmtzN2NjWTQ0eG9UTnJwNmJTeE5tSGdHVVVZY29CU1ZYSjIxUDhvYTVLdTBVRzNwOHNJQ0xNUHo2QmV4VDhKWkIzdW9PZ2diSGJWcC1NeXlXTkd2b3lDbkxEamRKWExRR3dza1BsUERJcGtvQnZYVm5mR2NiZHhLdVdKcVV1OE1iVjlRS0dDY1dsRjc5Zi1wRDRuME04R3dTODF5WWplSFZjWXJmaWEwSGRn?oc=5,{'name': 'Quiver Quantitative'},neutral,0.0,0.0,0.0,1.0,1.0
2026-08-05 07:00:00+00:00,"UnitedHealth (UNH) insider plans sale of 500 shares worth $205,000 - Stock Titan","UnitedHealth (UNH) insider plans sale of 500 shares worth $205,000 - Stock Titan",https://news.google.com/rss/articles/CBMinwFBVV95cUxOYmVEbVBDWjZ1eHZCSXBRUTZWVmJlNHgzY1Jlci1lNzBzVEF5Y0dBV2RJRTJDMXB2YmpfLXFMamlub1k4eUI0c1pDNDAtOUJrWng2TUFpLTBwQklCSm9HMHJfcnhjNV9rWVFGaThyWndMYmF2SEVVVGNrS2U0eTUzMHoxWHU5NV80MDhiczJuRktaX280QkRfTk1IWkxIck0?oc=5,{'name': 'Stock Titan'},neutral,0.0,0.0,0.0,1.0,1.0
