publishedAt,Title,description,url,source,sentiment_label,sentiment_score,prob_positive,prob_negative,prob_neutral,sentiment_confidence
2026-08-27 13:04:56+00:00,Ford Energy gets a new leader as Lisa Drake is set to retire after 32 years - Stock Titan,Ford Energy gets a new leader as Lisa Drake is set to retire after 32 years - Stock Titan,https://news.google.com/rss/articles/CBMiugFBVV95cUxPMEtJQWF4TlN6MUVYOHkwckxZR19oTWtkQXNDdEtfR2I4ejFzQlFQemkxR0UtMGhYSkdGeU12U3FOWlVIaTBnTktYUWtUVVhZN1BRR2dBYmpiZTd3S01sMWdEenlNczdOYTNtNllOeVZ4VjdVYTVxV2paa0gxNnlrVTBLQmhxUkhVb0lQM3hINjZzazFsZUFobzB0NVl4TXN0aVdUQVdzNE80cTU1M0NVcE1wckJBWmp1aGc?oc=5,{'name': 'Stock Titan'},positive,0.9078,0.9078,0.0,0.0922,0.9078
2026-08-27 09:32:10+00:00,The Manufacturers Life Insurance Company Has $34.59 Million Stock Holdings in Ford Motor Company $F - MarketBeat,The Manufacturers Life Insurance Company Has $34.59 Million Stock Holdings in Ford Motor Company $F - MarketBeat,https://news.google.com/rss/articles/CBMi7gFBVV95cUxPVGFac1pQRnpJYXRLUTlhdEw4WVhsd3p1ZTBHdUE0ZGxXdEJCMDFzdXhqNHJmTzJ6a1Atak1XTkZTR2J1eUI5R2lVMTZWMEVrOE1MSG1nQTRnUWQ2TFFSVnJQY3JVN3o5OHAyU2QyM2pHUkFlZ1NHbklDbV9oaEFvTDRKTVM4Nk9FQlNhZGQzVlBYczVFQmJxaEtWWkVJdVBiOTZvLVh2SkJCbVBsLUNXOEgyNkt6QjRZZW5vTDFKQW9SZDVyNmRGOU9feFNMQzBhRFhuY1Q4R2NVUmtDUmRCYnNJZV9oMV96cHJ2WjNB?oc=5,{'name': 'MarketBeat'},neutral,-0.0,0.0,0.0,1.0,1.0
2026-08-27 09:07:41+00:00,Ford (F) Stock Could Be 16% Overvalued Despite Auto Tariff Threats - Yahoo Finance,Ford (F) Stock Could Be 16% Overvalued Despite Auto Tariff Threats - Yahoo Finance,https://news.google.com/rss/articles/CBMijwFBVV95cUxNN1FpLTVRZk5paEJlVXlwci1SeDc0dkdCVk83dk9zU094RHJXa1VEdnlVUS1tX01NY1UzZEJBZnV4ejRTRnNyUjlQQ0JwSElTOE1Kby15MGRBd3RVeGJFZjNaSUQ4dlA2YWphNVk2d3AwRGdUenNEVGgxSlc1aVlva3dLaDZFUE5JVmNodDR1bw?oc=5,{'name': 'Yahoo Finance'},negative,-0.9553,0.0205,0.9758,0.0037,0.9758
2026-08-27 08:33:57+00:00,"Canada Pension Plan Investment Board Acquires 798,954 Shares of Ford Motor Company $F - MarketBeat","Canada Pension Plan Investment Board Acquires 798,954 Shares of Ford Motor Company $F - MarketBeat",https://news.google.com/rss/articles/CBMi3AFBVV95cUxNOXdsNjVVT1owLTdaUTNqaHFMbms2SFZBUTdtWXhJakIyTHhxQ3JfSGkyaU9BTnIwTllpR0tnM21GS0hyVHhxdFlBS0dHWHZCV2dzcGZVZ2NPZHZ2Q2hWZHJjXzUtREFuS00teHdDWEdRQ1RYWHY1UkxkWlV3Y0Nwc0VBaDhqLUdpalFpY3RuVW5kejhXODR0a1M5QzZfenhnM0dEMkpuejQ1ZlgyaFJpN3VyUS02S3dHelN0bndXUEJJVFcxSUtLNzZDOVlqWlEzaUVOaTFoaXpDUUxt?oc=5,{'name': 'MarketBeat'},neutral,0.0,0.0,0.0,1.0,1.0
2026-08-27 07:35:37+00:00,Ausdal Financial Partners Inc. Cuts Stock Position in Ford Motor Company $F - MarketBeat,Ausdal Financial Partners Inc. Cuts Stock Position in Ford Motor Company $F - MarketBeat,https://news.google.com/rss/articles/CBMizwFBVV95cUxPdS1WM1JBR282Z0gzRVZhX3cteE9TMnRsaWJuU0tnNmlFOHpfWTZYU1E4NF9GMHpxTFVoTGpwdEhhc0hoNkMtdE5vUDF4cmIzcHpMdVFubzRDT09NVFFxb0tOWUk5Z1ViRmhfb1VIR0piRDROcmZRVGtMUndrT2ZhV2U1am1nNWdvRlpHNkY3NlNZMmNDbDZwazB1dGowLWhUTDdZY044VDNTbFZTLS1PTnFfNWNFUUVzcmFMRWZDX2U5OFVJYkVIaGVTVlp1T0U?oc=5,{'name': 'MarketBeat'},neutral,-0.0,0.0,0.0001,0.9999,0.9999
2026-08-26 10:37:06+00:00,Man Group plc Reduces Stock Holdings in Ford Motor Company $F - MarketBeat,Man Group plc Reduces Stock Holdings in Ford Motor Company $F - MarketBeat,https://news.google.com/rss/articles/CBMivgFBVV95cUxPeUsyRHBmbGgycEtYQmx0d2xEMllQVnVwLVdid2IyRmlIa2ZzbVotbEtCMkk3TzkwQWNKbFVuQjdpN1ZDa2REYWxCaWNncl9ZUFROeWtWZHU0RkRyX05pSGdXRXU4VTdpMmQyaTVvbGMxU24wZ3J0amx2dFJ0VFNBZTdMU1VPVjRxZVg1eFpuYnMwUXU0VUszN19scVdhWFdDQk1CRm5JemxQRGpiOTN5TE83NHgydHVyN1h2bDVn?oc=5,{'name': 'MarketBeat'},neutral,-0.0368,0.0394,0.0762,0.8844,0.8844
2026-08-26 09:54:33+00:00,Legal & General Group Plc Trims Stock Holdings in Ford Motor Company $F - MarketBeat,Legal & General Group Plc Trims Stock Holdings in Ford Motor Company $F - MarketBeat,https://news.google.com/rss/articles/CBMiyAFBVV95cUxORXhUNjl5eWRVdFZuUGRDOHhmY245eWVuc1NYZ01faDlNUU5IZTNheFFLckE5WktBRDRabmh3Qk1jc2FYWW1PVmdQZ1BIbEY4TzFDRk9MVnpjZnp0OHhabG43RGJQUHpBRTkyTGZBX2p3aFFIS0ZiMnVNYzZ6WUhmUFVRMWJPSGJhVE9fN2FjcWlvREFRSDFpakJHZXJEZFB5M0hWZ29kdTBlMGRYZDZIcXl1c2ltMnNHOTY3T1ZaR1lqYmxYbl90UA?oc=5,{'name': 'MarketBeat'},neutral,-0.0,0.0,0.0,1.0,1.0
2026-08-25 16:59:58+00:00,"MU, F, RKLB Stocks Jumped To 52-Week Highs Today: Here’s Why - Stocktwits","MU, F, RKLB Stocks Jumped To 52-Week Highs Today: Here’s Why - Stocktwits",https://news.google.com/rss/articles/CBMirwFBVV95cUxQYmxrdkxZMktyWkZDb0kzTXMxSlR1cTlQaDk5T2c2T0NBWHVOeTBCUmdhOGpxWmVLWk9OYUxidmZ6cTlPV1dvUkc3dXNfcjJyejdqVjJubFBrdG92bnlvWWctWld4SGd5Q0NZdk9kdk5UM3JicmYyTUg1RTd2N2pZam8wTTZXUGpwQzZyNEJ6NUNTUkpxcWdQbS0zd0dQTkszdU9IUXVWekVIRVFSMWtv?oc=5,{'name': 'Stocktwits'},neutral,0.4691,0.4695,0.0004,0.5302,0.5302
2026-08-25 08:33:27+00:00,Ford Motor Company $F Shares Sold by Cibc World Market Inc. - MarketBeat,Ford Motor Company $F Shares Sold by Cibc World Market Inc. - MarketBeat,https://news.google.com/rss/articles/CBMiugFBVV95cUxOLUUtaUQyMF9RRzZLaGZEdGZHUE5XSWV6YjdGS2lEcHhKSlNRekdxY1lqZWZ4Q0N3Q0pXUTFsY092R19BSmNsS05XQnVucWU4Y254Y1h4cm8xaFZiR3NTUEcxNlhPMFl5UEZBektEVTg3RDFuNXM0OXZfUG4taXpPYldHMjFWb2RZREpNRzlvaHJmYTE2ejZkTzJucWU5dlFPUEQzOVVRTVRuMnVhcWlycWpKNWFIdGtIZHc?oc=5,{'name': 'MarketBeat'},neutral,-0.0,0.0,0.0,1.0,1.0
2026-08-25 08:15:53+00:00,Ford Motor Company $F Shares Sold by Connor Clark & Lunn Investment Management Ltd. - MarketBeat,Ford Motor Company $F Shares Sold by Connor Clark & Lunn Investment Management Ltd. - MarketBeat,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQUnNRemQ5MlcxVGNRM1V1RGY3UU5fVzlJM19oR1hoT1dSd2pUb2tCa1lhVzduUTB3VFJzTTFYbVhkVmQ4TWJheEhkX1lMSlNuYnNoVXFqeDIwM3dfam5OeHppNHF2UFBCN0pYRXd2ZndRcWU0ZU8tVXk3YkhyaGd5ZzM5YWhNdHl3Y1M3WWtRZUNZTzFZcEMxZDVyLVZ3QVlCSEVCNmtRWXoyZVZGVGt2NFhTV2xmRWJRc2l2UElqcFlDY0NkblI0Y1c2TV9OemxIZHd4MlZWUQ?oc=5,{'name': 'MarketBeat'},neutral,-0.0,0.0,0.0,1.0,1.0
