publishedAt,Title,description,url,source,sentiment_label,sentiment_score,prob_positive,prob_negative,prob_neutral,sentiment_confidence
2026-08-28 21:11:14+00:00,"🚨 $CRM 🚨Why Is Salesforce, Inc. Trending Today? 🤔 #CRM #stocks #stockmarket Köln Vs Heidenheim (HfqyqAZcQK) - Mshale","🚨 $CRM 🚨Why Is Salesforce, Inc. Trending Today? 🤔 #CRM #stocks #stockmarket Köln Vs Heidenheim (HfqyqAZcQK) - Mshale",https://news.google.com/rss/articles/CBMiW0FVX3lxTE83S1FoR0pNajluVWN5a2w4aU9xUHF4eUJ1cG85LW93Yk1GUThvU3lXV0tSWDFnY29oVVlZemtKdWFGNWZhQnhRaWFNcTdsUUdXQlFfX2FkanM2aTQ?oc=5,{'name': 'Mshale'},neutral,0.0,0.0,0.0,1.0,1.0
2026-08-28 18:41:52+00:00,"Nasdaq, S&P 500, Dow Futures Climb As Nvidia Outlook Boosts Markets: WEN, CRWD, CRM Stocks Also In Focus - Stocktwits","Nasdaq, S&P 500, Dow Futures Climb As Nvidia Outlook Boosts Markets: WEN, CRWD, CRM Stocks Also In Focus - Stocktwits",https://news.google.com/rss/articles/CBMi-wFBVV95cUxOTGMwX0k0b2R5bkU2WmNFa20zM1Q3T0JabElaeUltcm5xb3ZaV0l5bXI5X0lLc25mMF9VLS1zdnFxWkJQTmRVbzN2YjlVdlAxalVNc05ZMGpPWjhrUm1seFkyeHdhMGNUeGtsd0NINTA3NHR6ZDZkaVFPWUhhU1N3eXF2MjdhNWItOGotVW9uMXpCNEZGLXJKam9idW5Pdl9JTUtUemRiVGVwYjNISFRrYnJxTWdNaldBYVk2VGhuc1FJQ3h6UERmbGdINnFtTTV5U0tGcW9QbnhVZUhLdWh4VlBmSEtoVXRfZm1OdHlhdy1Lal9LTC1VX3I4WQ?oc=5,{'name': 'Stocktwits'},positive,1.0,1.0,0.0,0.0,1.0
2026-08-28 18:32:03+00:00,Salesforce (CRM) Stock Soars on Q2 Earnings: Is It Too Late to Buy? - Zacks Investment Research,Salesforce (CRM) Stock Soars on Q2 Earnings: Is It Too Late to Buy? - Zacks Investment Research,https://news.google.com/rss/articles/CBMipwFBVV95cUxNUldHUEl0ekpxckZVaHVpR1M2bjgzSUxOeWJDbWJDOXJpaWpYcjJ2YjY1ZWJwM0NLLWZiaTYyN0xmdjRRTk1lb3NzX25zMWlabkVoOWJhTEl3WU0wLTAyakgwM1RkalZtNl9IamJzbGE5YnhPQWhxdk1xLU05WUxCM2J5VTdkNGNPMEkyb1dkbkk3d1VpWU9wdy1UQUZENVRUNk9QbjR2UQ?oc=5,{'name': 'Zacks Investment Research'},neutral,0.0162,0.0185,0.0023,0.9792,0.9792
2026-08-28 18:15:34+00:00,Workday Inc Stock (WDAY) Moved Up by 6.53% on Aug 28: What Signal Does It Send? - TradingKey,Workday Inc Stock (WDAY) Moved Up by 6.53% on Aug 28: What Signal Does It Send? - TradingKey,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNYU9mNnVpV2t0a1NWcFN6bW5xd3RjX2NjR2ZMZm1WMEVXdkxyU1FMRXhZUHk4blhBOEVuNC13TWJ5Rlc4NWo2RThOanJyemJwR3o4Rl9mNHJjelFHQ25aSUZhVjlFSHBic1ZtUzhIM1FINU5pTkRnUjZjN01mLXZ1Z3NDaERQWUJ2Mjlr?oc=5,{'name': 'TradingKey'},neutral,0.1732,0.1745,0.0013,0.8242,0.8242
2026-08-28 15:53:35+00:00,QUICK SPARK: Jim Cramer Says 'Worst is Over' for Salesforce Stock - Benzinga,QUICK SPARK: Jim Cramer Says 'Worst is Over' for Salesforce Stock - Benzinga,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPeE9QUUZ5Rm8xUUYyWmVzQTBRT1JCaldwZ0N4b0ZJRi1SbkYyMnM4V1lheUZoNzJmZHk1SUtpYzVaTHZxaW5fb0pWRE16aWR0UjM1WW84dWFVY2FXcS01Y1JZVkc3cEdLQm5jMUNTM2Zqc3pvNnBmWWdyWURqcUgzY0lIYkw5UjdlZ3BTeC1uQ2RmZ0JzdzFuSmNhWWlHS0o4T2pVZ2Y2bEJobllFVlp2bTlkSjVDQ3UtbkpEaGY3MjM?oc=5,{'name': 'Benzinga'},negative,-0.9969,0.0013,0.9983,0.0004,0.9983
2026-08-28 14:28:25+00:00,Stock of the Day: Where is the Top for Salesforce? - TradingView,Stock of the Day: Where is the Top for Salesforce? - TradingView,https://news.google.com/rss/articles/CBMiqwFBVV95cUxORzczd0RWX0FhVWVUcGdweHJXcnhCR2JiVWlrdlJpWTRLVUNTeC0yUFo4a1Iwc0Q0V0k3VVlYU3VIQ21IbkhOV29DM0R2UFJwbllqakZBX1Z4U01idTItS1huLXMwcHk3b0xfZi1aRXNvMFJpRVdOdVhzLWRoZTBNSDh0QVdlR2FXa29sM1JxTjI5WXAxSUZlb1ROcU9GTW1Pdm9zdVlRVVduYlk?oc=5,{'name': 'TradingView'},neutral,0.0006,0.0006,0.0,0.9994,0.9994
2026-08-28 14:28:25+00:00,Stock of the Day: Where is the Top for Salesforce? - TradingView,Stock of the Day: Where is the Top for Salesforce? - TradingView,https://news.google.com/rss/articles/CBMiqwFBVV95cUxORzczd0RWX0FhVWVUcGdweHJXcnhCR2JiVWlrdlJpWTRLVUNTeC0yUFo4a1Iwc0Q0V0k3VVlYU3VIQ21IbkhOV29DM0R2UFJwbllqakZBX1Z4U01idTItS1huLXMwcHk3b0xfZi1aRXNvMFJpRVdOdVhzLWRoZTBNSDh0QVdlR2FXa29sM1JxTjI5WXAxSUZlb1ROcU9GTW1Pdm9zdVlRVVduYlk?oc=5,{'name': 'TradingView'},neutral,0.0003,0.0003,0.0,0.9997,0.9997
2026-08-28 14:28:25+00:00,Salesforce Analysis: Where will the CRM Rally End? - Salesforce (NYSE:CRM) - Benzinga,Salesforce Analysis: Where will the CRM Rally End? - Salesforce (NYSE:CRM) - Benzinga,https://news.google.com/rss/articles/CBMiswFBVV95cUxNUjR5MWw3MkExeHNZb3EtaG9tMFZVdWhwaFd1VEo5U19tdU8tV1RkaFh4MENlUW1IRGF0TGFxVHBjVl9nRjM5cV9fbzVza0owUkc2NFpkc0NoUjVHX0Jua0I4b3cyalQ1OTJPLVJNYVV5Y1BrTUcta05nbWxNQlNkQWhiT2J1eGJvMENjY09NQ0xLZm4tcGJubXFQbnQxMlQ5RzBaLVhieWxvT0FSQm1rdmJ0TQ?oc=5,{'name': 'Benzinga'},neutral,0.0006,0.0006,0.0,0.9994,0.9994
2026-08-28 14:28:25+00:00,Salesforce Analysis: Where will the CRM Rally End? - Salesforce (NYSE:CRM) - Benzinga,Salesforce Analysis: Where will the CRM Rally End? - Salesforce (NYSE:CRM) - Benzinga,https://news.google.com/rss/articles/CBMiswFBVV95cUxNUjR5MWw3MkExeHNZb3EtaG9tMFZVdWhwaFd1VEo5U19tdU8tV1RkaFh4MENlUW1IRGF0TGFxVHBjVl9nRjM5cV9fbzVza0owUkc2NFpkc0NoUjVHX0Jua0I4b3cyalQ1OTJPLVJNYVV5Y1BrTUcta05nbWxNQlNkQWhiT2J1eGJvMENjY09NQ0xLZm4tcGJubXFQbnQxMlQ5RzBaLVhieWxvT0FSQm1rdmJ0TQ?oc=5,{'name': 'Benzinga'},neutral,0.0003,0.0003,0.0,0.9997,0.9997
2026-08-28 14:15:20+00:00,Fortinet Inc Stock (FTNT) Moved Down by 4.81% on Aug 28: Facts Behind the Movement - TradingKey,Fortinet Inc Stock (FTNT) Moved Down by 4.81% on Aug 28: Facts Behind the Movement - TradingKey,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOM0J6TDJlaWRBR2tPUTdBVUFLWE1JZnJVbE5KSHdLZEJObWR1QTNVVktaa1dGX0V6ZjMzbHNWSk12OTZOTWFFUmQ1RmFyWXNFTnlNWnZSZV9fYUw3Qm9ZNW5fV3FsZHJMTG91dVlYajNBempkeC1pcHdlV3F3Nkhiem9uZS1vWk5lOVMw?oc=5,{'name': 'TradingKey'},negative,-0.5766,0.0003,0.5769,0.4229,0.5769
