publishedAt,Title,description,url,source,sentiment_label,sentiment_score,prob_positive,prob_negative,prob_neutral,sentiment_confidence
2026-08-28 10:41:26+00:00,Glenview Trust Co Invests $4.44 Million in The Progressive Corporation $PGR - MarketBeat,Glenview Trust Co Invests $4.44 Million in The Progressive Corporation $PGR - MarketBeat,https://news.google.com/rss/articles/CBMizgFBVV95cUxQMGNmdzRzcVl6bk9tZjNZd2JxYzREWThjaGxiQ0E1X2lVOVVSOG1tOGNpdmFiLVBESWlJb3BFSy02SGVOQlNCQlM0MzZObjVfV19xaXdfa0JCWUJYck5RLXduT1Rwb0lNWE1GeGtVd1ZXSnJEZlB0YzR1c2dRQ19RTjBzNW1aemdpdXRMVXFsSE95d21GaTBPbHE5QURaVnNZRERlRk9DTi1UNU9mT3ItcTQ2MnJfX2h6VVl3dnhucXVKaXBZajZxWmM0UFpRQQ?oc=5,{'name': 'MarketBeat'},neutral,-0.0,0.0,0.0,1.0,1.0
2026-08-28 10:09:26+00:00,"29,916 Shares in The Progressive Corporation $PGR Bought by MASTERINVEST Kapitalanlage GmbH - MarketBeat","29,916 Shares in The Progressive Corporation $PGR Bought by MASTERINVEST Kapitalanlage GmbH - MarketBeat",https://news.google.com/rss/articles/CBMi5AFBVV95cUxPWVU3Vmp3bzVJZEFfMzlyczNSSkFPb29JUWttVEFRU0dkbmZKcEh3U3ByekpDWFVqQTFHWW1ZSzl2NVJBT1BLcnR2UU1pbjQ2bHh0QVNzRTdaMmtEemt2Y0oyLW13NWhOZ1NjTDYtSm9Lbk03N1ptb3NqUXRxYVYzSDlsOERJay1BYlNvbTBIcVBKWU9IODhfclpCaTkxQkRnUUlETmxMWHpfN29KN0RhcnBhd3Z6bUswcXF1NmlDZV9Ja1JfenE1SVFwblF3NEpXdEtja3dTNWFlVDRJQ0pvck1WdXY?oc=5,{'name': 'MarketBeat'},neutral,-0.0,0.0,0.0,1.0,1.0
2026-08-27 21:45:03+00:00,Progressive (PGR) Stock Drops Despite Market Gains: Important Facts to Note - Yahoo Finance,Progressive (PGR) Stock Drops Despite Market Gains: Important Facts to Note - Yahoo Finance,https://news.google.com/rss/articles/CBMiogFBVV95cUxPVVUyOGJ2NWlQa3lkU19ZRDJKaG02VGRsVDVxdGFTbjA2ZUF3Z3JUX2dLWGtRb2I3aEN0SkNWOGZJQjhXSHA2MkJ5SHdXQXh0MVlSQUtwNWJqNEdrbFY1d2o5VWs0czJ3Rm9PZUM3T0E4WG1YUmlaY3B5Q05BX2xxUW55RmlQMzZiYlJ1bzVEN0pzSmRPSDFFcGtURW8wVi1zdVE?oc=5,{'name': 'Yahoo Finance'},neutral,-0.172,0.0389,0.2108,0.7503,0.7503
2026-08-27 10:28:14+00:00,Petrus Trust Company LTA Acquires New Shares in The Progressive Corporation $PGR - MarketBeat,Petrus Trust Company LTA Acquires New Shares in The Progressive Corporation $PGR - MarketBeat,https://news.google.com/rss/articles/CBMi1wFBVV95cUxOSFR0Z1RKTEgxRjBTSG1Db0RWRHdRQWR6TDVfOFVIZTVPTVdHcDlabWFEX2NLTVRpal9sTmNmeHNjdXZDaWJ1a2xITkNpT0paSUFQUmlfSFVMdXBja1Nkb2ZudTh3a0E2ZndTelQ3bXJWTkxEN3N4dmNmU3h4QjhVTUZTTmY0d25QOS0wdGpuX09icGJVeExkZ3VHa19PZnhPSUpTWUp0X3pOZmNSWmdfMUhtYUthZU9YQTlUTlRkUk9fMmpCR1M0NHhScUhVamVDR2tpZEg0MA?oc=5,{'name': 'MarketBeat'},neutral,0.002,0.002,0.0,0.998,0.998
2026-08-27 09:58:42+00:00,Freestone Grove Partners LP Takes $37.54 Million Position in The Progressive Corporation $PGR - MarketBeat,Freestone Grove Partners LP Takes $37.54 Million Position in The Progressive Corporation $PGR - MarketBeat,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQNG5UeUpzeHYxcF9BTnAwY3J5VmdXcWxiRWc5bGZ4YU10SnhtRDFZTnNjcjZOVXVldjhrSmNQTkJPaGhCU1pJZW5jcG1pM2p0ZmJWSFRyWnZZeEN1RHp3WEpoVVV3Z2Y4YzA3akVCRVZPV1ozVDlONUpNNExUV215WTJIbS1paGhjZG9TWHRzQWxxcVJmNDFFRHJxbG5ZZ2s4b0F6RW9Rc3BOM0RuWDl2VHdRa2hsV2Y0STFBX3hNbTc5LVVuZGZQLUdqOENDZzcwbzdGSERQN29rY1ktSXZmc2NqMWRLZw?oc=5,{'name': 'MarketBeat'},neutral,0.0,0.0,0.0,1.0,1.0
2026-08-27 09:58:28+00:00,"Man Group plc Acquires Shares of 157,124 The Progressive Corporation $PGR - MarketBeat","Man Group plc Acquires Shares of 157,124 The Progressive Corporation $PGR - MarketBeat",https://news.google.com/rss/articles/CBMizAFBVV95cUxPMWZBdGEtbzc4RDJzYnc1dWoxMWZmaWZsNmxiSFlDSWg2YUhJNHEzQzIzaGlHaXNiVm9xbDdLZVF0MzU4UFVoX0NXTlVvRVp0MUdKOEpBMUNUbVhiSWsxQUxEdUhGak95elJUUk42Z3Bmc1M3OGNOOE1BZHdicG1IX0hjWm4yeDNKQWlKQ0lHTUE3NHNmVVYzUTZYQVNzZnZROEU4UF93bEw3eTlLeHhsUFEzaHJ4eG9nSEhWenpoazM3UUp1dE9CUjVRN0U?oc=5,{'name': 'MarketBeat'},neutral,0.0,0.0,0.0,1.0,1.0
2026-08-27 08:29:57+00:00,Corient Private Wealth LP Invests $105.85 Million in The Progressive Corporation $PGR - MarketBeat,Corient Private Wealth LP Invests $105.85 Million in The Progressive Corporation $PGR - MarketBeat,https://news.google.com/rss/articles/CBMi2wFBVV95cUxNT1dDbU84bHZmemRCaWE1NEJUX1VBTEFOdm10YTd6UFpELXlnZ1U4dUlvT052ZVpOQ21QdEpxZ2EtQkVzY2tMNUpqRm5UN1dGRDAyMGltNngxMi1GaE53em5OWEQ5anl1cWpXZGU0LU51bWRqZ09zRlQ0V1NQWmd0U2NCS2FtNGk5Tkg3SmI0ZUs1YU9IUTI0U3ZPLUxKc1QxM21BeG1yNVVrcjBMWk5lRkRRVjBaQjFwTDdtdkFJNVB4S1BXdHBJX0ZDY0ZxTzBIcXFFNmRaMDVNeXc?oc=5,{'name': 'MarketBeat'},neutral,-0.0,0.0,0.0,1.0,1.0
2026-08-27 08:29:57+00:00,Corient Private Wealth LP Invests $105.85 Million in The Progressive Corporation $PGR - MarketBeat,Corient Private Wealth LP Invests $105.85 Million in The Progressive Corporation $PGR - MarketBeat,https://news.google.com/rss/articles/CBMi2wFBVV95cUxNT1dDbU84bHZmemRCaWE1NEJUX1VBTEFOdm10YTd6UFpELXlnZ1U4dUlvT052ZVpOQ21QdEpxZ2EtQkVzY2tMNUpqRm5UN1dGRDAyMGltNngxMi1GaE53em5OWEQ5anl1cWpXZGU0LU51bWRqZ09zRlQ0V1NQWmd0U2NCS2FtNGk5Tkg3SmI0ZUs1YU9IUTI0U3ZPLUxKc1QxM21BeG1yNVVrcjBMWk5lRkRRVjBaQjFwTDdtdkFJNVB4S1BXdHBJX0ZDY0ZxTzBIcXFFNmRaMDVNeXc?oc=5,{'name': 'MarketBeat'},neutral,0.0,0.0,0.0,0.9999,0.9999
2026-08-27 08:29:57+00:00,Berkley W R Corp Makes New Investment in The Progressive Corporation $PGR - MarketBeat,Berkley W R Corp Makes New Investment in The Progressive Corporation $PGR - MarketBeat,https://news.google.com/rss/articles/CBMizgFBVV95cUxPNDVLZEt1OU1YZFFHQkU0LWh6QlZOaXQxWDFDa2VWa085Y2ZTS243QllveHFRaUpuYzlQbWdyMk51UzUtOFZKMTdHODdZdm0xUVQwNlozWUZPM19RdGZQRXFtWHB5cUdMcWN3SWVqcnFZdGp4RVhOeVVRVmFuTFF0aUFHMEFxWUlIQWg0SkdTUXZTMU15UUhQX3gtM0JUcGRKU0pISV9ZMldEWDNQSlVva1hmNWVUV2l3Sms0NUdTOXpUbERMbExaTDVWS2dvQQ?oc=5,{'name': 'MarketBeat'},neutral,-0.0,0.0,0.0,1.0,1.0
2026-08-27 08:29:57+00:00,Berkley W R Corp Makes New Investment in The Progressive Corporation $PGR - MarketBeat,Berkley W R Corp Makes New Investment in The Progressive Corporation $PGR - MarketBeat,https://news.google.com/rss/articles/CBMizgFBVV95cUxPNDVLZEt1OU1YZFFHQkU0LWh6QlZOaXQxWDFDa2VWa085Y2ZTS243QllveHFRaUpuYzlQbWdyMk51UzUtOFZKMTdHODdZdm0xUVQwNlozWUZPM19RdGZQRXFtWHB5cUdMcWN3SWVqcnFZdGp4RVhOeVVRVmFuTFF0aUFHMEFxWUlIQWg0SkdTUXZTMU15UUhQX3gtM0JUcGRKU0pISV9ZMldEWDNQSlVva1hmNWVUV2l3Sms0NUdTOXpUbERMbExaTDVWS2dvQQ?oc=5,{'name': 'MarketBeat'},neutral,0.0,0.0,0.0,0.9999,0.9999
