feature,importance
bollinger_lower,0.055988535
sma200,0.052573524
price_to_sma200,0.04929547
stochastic_oscillator,0.049083862
macd,0.047098536
ma_spread,0.046841815
return_1d,0.045902334
ma21,0.0452515
return_5d,0.044821218
rsi_slope,0.043778725
return_21d,0.043462433
rsi,0.043306813
atr_ratio,0.04307719
atr,0.042417713
volatility_21d,0.042264145
vix_ma5,0.04220194
ma7,0.041511707
volume_ratio,0.04124708
Close_FFD,0.041168597
vix_change_1d,0.040979996
vix_close,0.040202357
bollinger_upper,0.039320495
mean_sentiment_score,0.018204063
positive,0.0
negative,0.0
neutral,0.0
