feature,importance
bollinger_lower,0.051334485
return_1d,0.04584793
vix_close,0.04556079
stochastic_oscillator,0.044989374
volatility_21d,0.043863453
bollinger_upper,0.043559823
volume_ratio,0.043449868
price_to_sma200,0.043100372
vix_ma5,0.04286079
return_21d,0.042625207
Close_FFD,0.04219796
rsi,0.04219645
sma200,0.041446798
macd,0.04122403
return_5d,0.040958382
rsi_slope,0.040880423
atr_ratio,0.040823646
mean_sentiment_score,0.039864782
vix_change_1d,0.039279133
ma21,0.039252132
atr,0.038021035
ma_spread,0.037257615
ma7,0.036101334
neutral,0.033304177
negative,0.0
positive,0.0
