feature,importance
vix_close,0.04945488
vix_ma5,0.0490734
sma200,0.04780636
volatility_21d,0.04709502
price_to_sma200,0.046969477
volume_ratio,0.045821037
stochastic_oscillator,0.045809027
bollinger_upper,0.045179833
vix_change_1d,0.04437276
return_21d,0.044342395
rsi,0.043970756
macd,0.043321416
atr_ratio,0.04304937
atr,0.041883856
return_1d,0.041786596
ma_spread,0.04152423
Close_FFD,0.04141194
bollinger_lower,0.041238695
rsi_slope,0.0402892
return_5d,0.039696824
ma21,0.039505776
ma7,0.03927757
mean_sentiment_score,0.037119597
positive,0.0
negative,0.0
neutral,0.0
