feature,importance
bollinger_lower,0.04828909
vix_close,0.045843158
rsi_slope,0.04543735
sma200,0.04489629
return_21d,0.044409275
ma_spread,0.044250023
volatility_21d,0.043109786
macd,0.04282615
return_5d,0.042606153
ma7,0.042567346
stochastic_oscillator,0.042254176
Close_FFD,0.04183684
volume_ratio,0.041320235
vix_ma5,0.041316453
rsi,0.04130247
bollinger_upper,0.040428087
return_1d,0.04035275
vix_change_1d,0.04015039
atr_ratio,0.039526556
atr,0.03924131
price_to_sma200,0.038400494
neutral,0.037592832
mean_sentiment_score,0.037424114
ma21,0.034618665
negative,0.0
positive,0.0
