feature,importance
ma21,0.051467925
stochastic_oscillator,0.051114336
volume_ratio,0.049458515
neutral,0.049301494
atr_ratio,0.049042333
volatility_21d,0.04846983
rsi_slope,0.048208885
ma7,0.048103124
return_21d,0.047523852
vix_change_1d,0.046556395
return_5d,0.04611065
bollinger_lower,0.04601559
return_1d,0.045447417
price_to_sma200,0.045139883
ma_spread,0.04371777
macd,0.043701872
rsi,0.04343358
vix_ma5,0.04270802
atr,0.039864574
bollinger_upper,0.039290857
vix_close,0.03901122
sma200,0.036311816
mean_sentiment_score,0.0
positive,0.0
negative,0.0
