feature,importance
neutral,0.052099746
volatility_21d,0.04912343
sma200,0.04824977
ma_spread,0.04717082
bollinger_lower,0.046920165
return_5d,0.0459078
return_1d,0.045675468
ma21,0.044733003
vix_close,0.04454593
atr_ratio,0.04413445
volume_ratio,0.04398089
bollinger_upper,0.042907428
vix_ma5,0.041549202
Close_FFD,0.041092463
rsi_slope,0.040123526
vix_change_1d,0.03936597
rsi,0.03917606
price_to_sma200,0.038672186
stochastic_oscillator,0.038140785
ma7,0.038094953
return_21d,0.037400663
macd,0.034379568
atr,0.03394034
mean_sentiment_score,0.022615394
negative,0.0
positive,0.0
