feature,importance
return_1d,0.05061652
bollinger_upper,0.04918838
rsi_slope,0.048186734
volume_ratio,0.047033776
vix_ma5,0.0468003
return_5d,0.046229348
ma7,0.045604654
sma200,0.045310967
price_to_sma200,0.045167953
bollinger_lower,0.044666413
volatility_21d,0.04458063
ma21,0.04386943
atr_ratio,0.04379134
stochastic_oscillator,0.04345311
return_21d,0.043192092
vix_change_1d,0.04311452
ma_spread,0.042298738
rsi,0.04195854
vix_close,0.04142302
macd,0.04025138
atr,0.03796668
Close_FFD,0.03637624
mean_sentiment_score,0.028919231
positive,0.0
negative,0.0
neutral,0.0
