feature,importance
volume_ratio,0.04870614
neutral,0.048373066
mean_sentiment_score,0.046708982
bollinger_upper,0.04553203
atr,0.04465936
macd,0.04433647
vix_change_1d,0.044132307
bollinger_lower,0.04379713
ma21,0.043367565
atr_ratio,0.043322656
return_1d,0.04298105
return_21d,0.04160866
return_5d,0.04033291
price_to_sma200,0.04018783
ma7,0.04002341
rsi_slope,0.039668553
volatility_21d,0.03963415
rsi,0.039173048
ma_spread,0.038691755
sma200,0.038653474
vix_ma5,0.03793228
Close_FFD,0.037742797
stochastic_oscillator,0.035908923
vix_close,0.0345254
negative,0.0
positive,0.0
