feature,importance
atr_ratio,0.054482702
atr,0.04852993
return_1d,0.048133504
return_21d,0.046749417
return_5d,0.046365835
volatility_21d,0.045269143
bollinger_lower,0.0445817
stochastic_oscillator,0.044023354
ma_spread,0.043602638
volume_ratio,0.04356261
rsi,0.043442197
price_to_sma200,0.042168926
vix_ma5,0.041832298
ma21,0.04157425
bollinger_upper,0.04094598
vix_close,0.039756007
sma200,0.039477
rsi_slope,0.038746107
vix_change_1d,0.038627952
ma7,0.038415316
macd,0.037159737
Close_FFD,0.036130305
positive,0.034994505
neutral,0.021428647
mean_sentiment_score,0.0
negative,0.0
