feature,importance
macd,0.047448438
bollinger_upper,0.047331776
ma21,0.047130104
atr_ratio,0.045119155
sma200,0.044998378
ma7,0.04451878
return_1d,0.043940414
price_to_sma200,0.043828957
stochastic_oscillator,0.043528385
vix_ma5,0.043377534
atr,0.043274052
vix_close,0.042811632
return_21d,0.04237531
Close_FFD,0.04162705
vix_change_1d,0.04156798
volume_ratio,0.041522868
mean_sentiment_score,0.040886965
return_5d,0.040613417
rsi_slope,0.040167347
rsi,0.039157044
volatility_21d,0.035462283
ma_spread,0.035335723
neutral,0.032186344
bollinger_lower,0.031790074
negative,0.0
positive,0.0
