feature,importance
macd,0.045833007
vix_ma5,0.044941217
bollinger_upper,0.044826616
return_5d,0.044639498
neutral,0.0444533
price_to_sma200,0.04421162
sma200,0.044205174
return_1d,0.043856133
stochastic_oscillator,0.04330179
rsi,0.04317531
atr,0.043029238
Close_FFD,0.042935014
atr_ratio,0.04219392
rsi_slope,0.041381843
volume_ratio,0.041232944
ma21,0.041212663
bollinger_lower,0.04053139
mean_sentiment_score,0.04005678
volatility_21d,0.03904216
ma_spread,0.038947806
vix_change_1d,0.03851
return_21d,0.038231574
vix_close,0.036496837
ma7,0.032754228
negative,0.0
positive,0.0
