feature,importance
ma21,0.057743236
bollinger_lower,0.054484766
atr_ratio,0.052132536
ma_spread,0.048167605
bollinger_upper,0.046143908
vix_change_1d,0.04601351
vix_ma5,0.043582384
price_to_sma200,0.043479647
ma7,0.04268736
rsi,0.042052306
sma200,0.040980294
atr,0.040583767
stochastic_oscillator,0.040071975
return_5d,0.03991677
negative,0.039458595
vix_close,0.03874682
volatility_21d,0.03786333
macd,0.037673682
positive,0.037000544
return_1d,0.036982875
volume_ratio,0.03555266
return_21d,0.03482922
rsi_slope,0.032159127
mean_sentiment_score,0.031693056
neutral,0.0
