feature,importance
sma200,0.048972927
ma_spread,0.04814057
rsi,0.04811322
Close_FFD,0.047402024
stochastic_oscillator,0.04658986
rsi_slope,0.045461357
volume_ratio,0.045216788
return_5d,0.044907514
return_21d,0.044328313
macd,0.04424311
vix_close,0.044073828
vix_change_1d,0.04404564
bollinger_upper,0.043811176
vix_ma5,0.043758534
bollinger_lower,0.04313724
price_to_sma200,0.042847805
ma21,0.042840715
volatility_21d,0.04273734
atr_ratio,0.042628102
return_1d,0.041070968
atr,0.04065011
ma7,0.040244177
mean_sentiment_score,0.024778739
positive,0.0
negative,0.0
neutral,0.0
