feature,importance
ma21,0.048164424
bollinger_upper,0.04803548
bollinger_lower,0.047347713
sma200,0.047138885
price_to_sma200,0.04624396
macd,0.04513226
volatility_21d,0.044752702
return_21d,0.04467136
Close_FFD,0.044378076
neutral,0.043100383
volume_ratio,0.04297484
rsi,0.04263328
return_1d,0.042520404
rsi_slope,0.042413726
vix_ma5,0.042363312
atr,0.04095409
ma7,0.039203104
vix_change_1d,0.038014956
vix_close,0.037887383
return_5d,0.03781771
ma_spread,0.037114397
stochastic_oscillator,0.03565889
atr_ratio,0.03525721
mean_sentiment_score,0.026221504
negative,0.0
positive,0.0
