feature,importance
ma_spread,0.050936464
vix_ma5,0.05090117
price_to_sma200,0.050172273
sma200,0.049365725
Close_FFD,0.048121795
ma21,0.04769191
bollinger_upper,0.045581236
return_1d,0.045242846
macd,0.044999417
ma7,0.044809356
return_21d,0.044018336
rsi,0.04360403
volatility_21d,0.04342517
vix_close,0.0431168
bollinger_lower,0.04304316
volume_ratio,0.042518977
atr_ratio,0.041644316
return_5d,0.040801395
stochastic_oscillator,0.038902216
atr,0.038709432
vix_change_1d,0.037848912
rsi_slope,0.033834197
mean_sentiment_score,0.03071096
positive,0.0
negative,0.0
neutral,0.0
