feature,importance
bollinger_lower,0.05265661
atr,0.052170426
sma200,0.049648475
stochastic_oscillator,0.048669353
price_to_sma200,0.048073217
return_5d,0.047769714
ma7,0.047592316
ma21,0.047561556
vix_ma5,0.047440547
vix_change_1d,0.04515688
bollinger_upper,0.04510648
volatility_21d,0.045094796
volume_ratio,0.044960942
macd,0.044238534
return_1d,0.043730438
rsi,0.043480504
atr_ratio,0.042760536
rsi_slope,0.04197077
return_21d,0.04190796
vix_close,0.041715596
Close_FFD,0.041559957
ma_spread,0.036734316
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
