feature,importance
stochastic_oscillator,0.050949015
atr_ratio,0.0506579
return_5d,0.04757401
ma_spread,0.047173895
return_21d,0.04714308
atr,0.045929123
vix_ma5,0.045603238
macd,0.045250338
bollinger_lower,0.045122102
rsi_slope,0.044808332
return_1d,0.043734338
bollinger_upper,0.04354951
ma7,0.043311715
ma21,0.042910155
rsi,0.04171681
vix_change_1d,0.041644964
sma200,0.041000172
Close_FFD,0.040724266
volume_ratio,0.040089536
price_to_sma200,0.039240018
volatility_21d,0.038786218
vix_close,0.038100615
mean_sentiment_score,0.034980588
positive,0.0
negative,0.0
neutral,0.0
