feature,importance
bollinger_upper,0.048736393
sma200,0.0481383
atr,0.04769148
return_21d,0.046254773
bollinger_lower,0.04578136
ma21,0.045509804
volatility_21d,0.045301333
ma7,0.043653235
return_1d,0.043269772
rsi_slope,0.042953208
macd,0.042753298
stochastic_oscillator,0.042428836
price_to_sma200,0.04239175
ma_spread,0.04225193
Close_FFD,0.04175146
rsi,0.04131757
atr_ratio,0.040618856
vix_ma5,0.040503655
vix_change_1d,0.039242003
vix_close,0.03911832
return_5d,0.038302228
mean_sentiment_score,0.035071645
volume_ratio,0.034567636
positive,0.022391137
negative,0.0
neutral,0.0
