feature,importance
ma21,0.054897193
bollinger_lower,0.053426985
price_to_sma200,0.05171401
rsi,0.048913896
ma7,0.048637144
return_5d,0.04848803
atr_ratio,0.04718024
volatility_21d,0.046103165
macd,0.045402244
bollinger_upper,0.045133702
sma200,0.04507077
rsi_slope,0.04436504
return_1d,0.04434382
return_21d,0.04340523
vix_close,0.042963516
vix_ma5,0.042911112
Close_FFD,0.0426822
volume_ratio,0.042058513
vix_change_1d,0.04192141
atr,0.04149868
ma_spread,0.04018403
stochastic_oscillator,0.038699046
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
