feature,importance
vix_ma5,0.051847998
bollinger_lower,0.047526583
volume_ratio,0.04654449
atr_ratio,0.046309225
price_to_sma200,0.04602054
Close_FFD,0.045686275
return_5d,0.04525305
ma_spread,0.045163058
return_21d,0.044748016
ma21,0.04405306
sma200,0.043914206
bollinger_upper,0.043315645
vix_close,0.043236498
ma7,0.04300375
atr,0.04291903
rsi_slope,0.042615306
rsi,0.04250247
return_1d,0.042263515
macd,0.042238306
volatility_21d,0.041206606
vix_change_1d,0.040628184
stochastic_oscillator,0.03984792
neutral,0.029156225
mean_sentiment_score,0.0
negative,0.0
positive,0.0
