feature,importance
bollinger_upper,0.055128805
atr,0.05256972
Close_FFD,0.050086718
ma21,0.049532108
ma_spread,0.04721767
vix_close,0.04694116
macd,0.046665847
price_to_sma200,0.046230763
return_21d,0.045991454
sma200,0.045446053
return_1d,0.045051035
ma7,0.044870842
stochastic_oscillator,0.04415764
rsi,0.04355577
rsi_slope,0.042969227
atr_ratio,0.042866815
vix_ma5,0.042821124
vix_change_1d,0.04268432
return_5d,0.042159405
bollinger_lower,0.041906655
volatility_21d,0.04065066
volume_ratio,0.04049629
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
