feature,importance
price_to_sma200,0.049077757
atr_ratio,0.045332648
macd,0.044983428
volatility_21d,0.044619232
rsi,0.044469208
stochastic_oscillator,0.043688275
return_21d,0.043680847
volume_ratio,0.043135375
bollinger_lower,0.042993315
mean_sentiment_score,0.04261716
return_5d,0.04260331
vix_ma5,0.041756988
ma_spread,0.040858362
atr,0.040775146
vix_change_1d,0.040356003
rsi_slope,0.040248387
neutral,0.040139474
ma21,0.040090855
Close_FFD,0.040020365
ma7,0.039938796
sma200,0.039844107
bollinger_upper,0.038216654
return_1d,0.037782956
vix_close,0.032771397
negative,0.0
positive,0.0
