feature,importance
stochastic_oscillator,0.05180873
ma7,0.048689492
atr,0.04785768
ma21,0.047807757
bollinger_upper,0.047624003
ma_spread,0.047387954
return_21d,0.04632426
macd,0.044515252
vix_close,0.044087153
bollinger_lower,0.043428384
sma200,0.043179315
vix_change_1d,0.04268353
return_5d,0.042241942
return_1d,0.041945
atr_ratio,0.041413967
volatility_21d,0.04130081
rsi_slope,0.041235782
rsi,0.04085114
price_to_sma200,0.04001454
Close_FFD,0.03981044
volume_ratio,0.03964377
vix_ma5,0.03843085
mean_sentiment_score,0.037718296
positive,0.0
negative,0.0
neutral,0.0
