feature,importance
bollinger_upper,0.047873612
atr,0.04771276
Close_FFD,0.045067966
vix_close,0.044967756
ma21,0.044912357
stochastic_oscillator,0.044424202
ma_spread,0.043175336
bollinger_lower,0.04303447
return_5d,0.042631675
price_to_sma200,0.04259726
sma200,0.042441934
vix_ma5,0.04225273
return_1d,0.04211921
ma7,0.041836847
rsi,0.041746028
volume_ratio,0.040912572
volatility_21d,0.040210083
vix_change_1d,0.039528772
rsi_slope,0.038848307
atr_ratio,0.03840169
macd,0.038134232
return_21d,0.037790965
mean_sentiment_score,0.034957994
neutral,0.034421284
negative,0.0
positive,0.0
