feature,importance
volatility_21d,0.04867654
bollinger_lower,0.047941845
sma200,0.047931526
Close_FFD,0.04724206
vix_close,0.04675452
atr,0.046463117
bollinger_upper,0.046414126
return_1d,0.045386467
return_21d,0.045298744
atr_ratio,0.044353276
vix_ma5,0.0439436
price_to_sma200,0.04363078
ma_spread,0.04328037
volume_ratio,0.04320806
rsi,0.04303215
ma7,0.04300914
macd,0.04223062
rsi_slope,0.042142913
return_5d,0.041114677
stochastic_oscillator,0.040882755
vix_change_1d,0.040285114
ma21,0.037181288
mean_sentiment_score,0.029596321
positive,0.0
negative,0.0
neutral,0.0
