feature,importance
return_1d,0.056528624
volume_ratio,0.050255578
rsi_slope,0.046396215
atr,0.045854248
vix_ma5,0.04585316
stochastic_oscillator,0.04574542
atr_ratio,0.045586698
vix_change_1d,0.045401618
bollinger_upper,0.044756513
volatility_21d,0.044504803
mean_sentiment_score,0.043514173
rsi,0.04316504
sma200,0.04296825
ma21,0.041410107
Close_FFD,0.040834937
return_5d,0.040304698
ma_spread,0.0395916
macd,0.039373845
bollinger_lower,0.039229758
return_21d,0.038857803
ma7,0.03873428
price_to_sma200,0.03508761
vix_close,0.034820367
neutral,0.011224668
negative,0.0
positive,0.0
