,Open,Close,sma200,rsi,atr,prob_up,cash,holdings,borrowed_margin,total,signal,stop_loss,benchmark
2016-09-06 00:00:00+00:00,57.142,56.972,,,,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,10000.0
2016-09-07 00:00:00+00:00,56.624,56.73,,,,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9957.522
2016-09-08 00:00:00+00:00,56.61,56.506,,,,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9918.205
2016-09-09 00:00:00+00:00,56.342,56.45,,,,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9908.376
2016-09-12 00:00:00+00:00,55.76,56.998,,,,0.99,10000.0,0.0,0.0,10000.0,0,0.0,10004.563
2016-09-13 00:00:00+00:00,56.62,56.33,,,,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9887.3125
2016-09-14 00:00:00+00:00,56.158,55.96,,,,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9822.368
2016-09-15 00:00:00+00:00,55.974,56.344,,,,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9889.77
2016-09-16 00:00:00+00:00,56.14,56.3,,,,0.99,10000.0,0.0,0.0,10000.0,0,0.0,9882.046
2016-09-19 00:00:00+00:00,56.446,56.45,,,,0.99,10000.0,0.0,0.0,10000.0,0,0.0,9908.375
2016-09-20 00:00:00+00:00,56.548,56.042,,,,0.99,10000.0,0.0,0.0,10000.0,0,0.0,9836.761
2016-09-21 00:00:00+00:00,56.17,56.452,,,,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9908.727
2016-09-22 00:00:00+00:00,56.65,56.144,,,,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9854.665
2016-09-23 00:00:00+00:00,56.066,55.222,,39.139595,,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9692.83
2016-09-26 00:00:00+00:00,55.15,54.808,,31.516722,0.68800056,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9620.163
2016-09-27 00:00:00+00:00,54.678,54.706,,28.982157,0.68657196,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9602.261
2016-09-28 00:00:00+00:00,54.766,54.192,,29.792377,0.6764292,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9512.041
2016-09-29 00:00:00+00:00,54.006,53.68,,28.161612,0.7180004,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9422.172
2016-09-30 00:00:00+00:00,53.97,53.872,,25.929823,0.7528575,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9455.873
2016-10-03 00:00:00+00:00,53.668,53.534,,21.044891,0.69185746,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9396.546
2016-10-04 00:00:00+00:00,53.598,53.552,,22.415207,0.6644287,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9399.705
2016-10-05 00:00:00+00:00,53.592,53.662,,24.46992,0.6675715,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9419.013
2016-10-06 00:00:00+00:00,53.508,53.544,,19.810898,0.6562857,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9398.301
2016-10-07 00:00:00+00:00,53.62,53.462,,19.486282,0.63842857,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9383.908
2016-10-10 00:00:00+00:00,53.772,53.68,,16.411867,0.64085716,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9422.172
2016-10-11 00:00:00+00:00,53.7,53.07,,22.26395,0.63,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9315.103
2016-10-12 00:00:00+00:00,53.16,53.466,,12.068161,0.65428543,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9384.609
2016-10-13 00:00:00+00:00,53.174,53.312,,20.545504,0.642428,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9357.579
2016-10-14 00:00:00+00:00,53.696,54.258,,24.722052,0.6145709,0.5171503957783641,10000.0,0.0,0.0,10000.0,0,0.0,9523.625
2016-10-17 00:00:00+00:00,54.242,53.178,,43.619488,0.6549993,0.99,10000.0,0.0,0.0,10000.0,0,0.0,9334.059
2016-10-18 00:00:00+00:00,53.67,53.53,,35.55218,0.7077138,0.5171503957783641,-5015.0,14992.503748125939,5000.0,4977.503748125939,1,52.19550323486328,9395.843
2016-10-19 00:00:00+00:00,53.734,53.412,,43.542686,0.69199973,0.5171503957783641,-5015.992063492064,14959.454893887134,5000.0,4943.46283039507,0,52.46842956542969,9375.131
2016-10-20 00:00:00+00:00,53.382,53.006,,47.168194,0.6594282,0.5171503957783641,-5016.984126984127,14845.744170742862,5000.0,4828.760043758735,0,52.46842956542969,9303.868
2016-10-21 00:00:00+00:00,52.736,53.266,,41.24542,0.6638568,0.5171503957783641,-5017.976190476191,14918.564099316656,5000.0,4900.587908840465,0,52.46842956542969,9349.504
2016-10-24 00:00:00+00:00,53.426,53.308,,47.247303,0.6847139,0.5171503957783641,-5018.968253968254,14930.326644777462,5000.0,4911.358390809208,0,52.46842956542969,9356.876
2016-10-25 00:00:00+00:00,53.2,53.388,,47.50613,0.6638568,0.5171503957783641,-5019.960317460318,14952.73297037178,5000.0,4932.7726529114625,0,52.46842956542969,9370.918
2016-10-26 00:00:00+00:00,53.186,53.264,,47.18224,0.67571396,0.5171503957783641,-5020.952380952382,14918.003540551215,5000.0,4897.051159598834,0,52.46842956542969,9349.153
2016-10-27 00:00:00+00:00,53.354,53.222,,47.12408,0.680857,0.5171503957783641,-5021.944444444445,14906.240547880801,5000.0,4884.296103436356,0,52.46842956542969,9341.781
2016-10-28 00:00:00+00:00,53.222,53.566,,47.514477,0.6784281,0.5171503957783641,-5022.936507936509,15002.58744625847,5000.0,4979.650938321962,0,52.46842956542969,9402.162
2016-10-31 00:00:00+00:00,53.654,54.078,,48.84943,0.68442833,0.5171503957783641,-5023.9285714285725,15145.985190132187,5000.0,5122.056618703615,0,52.54835891723633,9492.029
2016-11-01 00:00:00+00:00,53.6,52.61,,60.378925,0.70399994,0.99,-5024.920634920636,14734.833454760987,5000.0,4709.9128198403505,0,53.05135726928711,9234.359
2016-11-02 00:00:00+00:00,52.522,53.044,,42.78002,0.7875715,0.5171503957783641,9808.189741070442,0.0,0.0,9808.189741070442,-1,0.0,9310.537
2016-11-03 00:00:00+00:00,53.282,53.894,,47.84148,0.8051428,0.5171503957783641,9808.189741070442,0.0,0.0,9808.189741070442,0,0.0,9459.734
