feature,importance
ma21,0.054255184
sma200,0.051965795
volume_ratio,0.050759856
stochastic_oscillator,0.049775057
atr_ratio,0.049060076
return_5d,0.048905123
vix_ma5,0.04806039
bollinger_upper,0.047680385
ma7,0.047394484
atr,0.046491217
ma_spread,0.046258938
bollinger_lower,0.046006445
rsi_slope,0.045842256
return_21d,0.045623783
macd,0.045340337
volatility_21d,0.044937957
vix_change_1d,0.044281606
price_to_sma200,0.042408723
return_1d,0.040820386
vix_close,0.040745154
rsi,0.03998566
mean_sentiment_score,0.023401251
positive,0.0
negative,0.0
neutral,0.0
