feature,importance
atr_ratio,0.048948053
Close_FFD,0.04582427
vix_close,0.045485802
volume_ratio,0.04489311
atr,0.044724587
volatility_21d,0.044268053
sma200,0.044024482
rsi,0.043430336
bollinger_lower,0.042841863
ma7,0.04284111
vix_ma5,0.042287692
bollinger_upper,0.042274304
macd,0.042176235
ma21,0.041889045
return_1d,0.041717142
stochastic_oscillator,0.041202024
rsi_slope,0.04078038
return_5d,0.040708147
ma_spread,0.039616592
price_to_sma200,0.037597768
vix_change_1d,0.037125193
return_21d,0.035848025
neutral,0.034761313
mean_sentiment_score,0.034734566
negative,0.0
positive,0.0
