feature,importance
return_5d,0.051284768
Close_FFD,0.048519313
vix_ma5,0.045950856
atr_ratio,0.045436695
vix_change_1d,0.04444862
positive,0.044264216
return_1d,0.044179108
volatility_21d,0.043389477
return_21d,0.04313136
bollinger_lower,0.04242692
stochastic_oscillator,0.04185123
rsi,0.041704994
price_to_sma200,0.041567754
rsi_slope,0.04063462
volume_ratio,0.04059184
atr,0.040235765
ma_spread,0.0397022
sma200,0.039495155
ma21,0.03883891
bollinger_upper,0.038498174
macd,0.038469847
vix_close,0.038355675
ma7,0.03492056
mean_sentiment_score,0.032101955
negative,0.0
neutral,0.0
