feature,importance
ma_spread,0.046653517
ma21,0.04563207
atr_ratio,0.04561959
ma7,0.045375317
bollinger_lower,0.044577267
stochastic_oscillator,0.0433777
rsi,0.04285604
Close_FFD,0.042822737
rsi_slope,0.04279538
vix_change_1d,0.042690676
volume_ratio,0.042539705
atr,0.042385954
return_1d,0.042163484
return_5d,0.0421252
price_to_sma200,0.041128833
return_21d,0.04072652
bollinger_upper,0.040143885
volatility_21d,0.039979827
macd,0.039956566
vix_ma5,0.039378703
sma200,0.039129157
vix_close,0.03895318
neutral,0.03723339
mean_sentiment_score,0.031755347
negative,0.0
positive,0.0
