feature,importance
price_to_sma200,0.057270613
ma_spread,0.05206431
stochastic_oscillator,0.05128158
bollinger_lower,0.0504623
vix_ma5,0.04883246
volume_ratio,0.04803962
atr_ratio,0.047741845
vix_change_1d,0.04698445
macd,0.04689201
atr,0.04648554
return_1d,0.04593342
rsi_slope,0.04591645
vix_close,0.045672867
bollinger_upper,0.045134995
volatility_21d,0.043793928
return_21d,0.043135565
rsi,0.043018065
ma21,0.042738494
ma7,0.04103139
return_5d,0.04090028
sma200,0.040788207
mean_sentiment_score,0.025881601
positive,0.0
negative,0.0
neutral,0.0
