feature,importance
sma200,0.051018883
bollinger_upper,0.04784315
atr_ratio,0.047418695
price_to_sma200,0.046444334
vix_close,0.045455996
vix_ma5,0.04445592
return_5d,0.043901306
ma_spread,0.043039456
Close_FFD,0.042750057
rsi_slope,0.042342693
volume_ratio,0.04221824
macd,0.041327205
return_1d,0.04064822
volatility_21d,0.040150788
vix_change_1d,0.039951436
rsi,0.039808646
bollinger_lower,0.039631598
ma7,0.039137516
atr,0.038810443
ma21,0.03858385
stochastic_oscillator,0.03841987
return_21d,0.036992326
mean_sentiment_score,0.036628176
neutral,0.03302116
negative,0.0
positive,0.0
