feature,importance
bollinger_upper,0.054433726
ma7,0.048368514
sma200,0.04738642
price_to_sma200,0.045885954
volume_ratio,0.045789097
volatility_21d,0.045672048
stochastic_oscillator,0.04474731
Close_FFD,0.044613883
atr_ratio,0.044100698
atr,0.044051144
vix_change_1d,0.043102484
bollinger_lower,0.04248924
ma21,0.042335857
return_21d,0.04209794
return_5d,0.041978847
vix_ma5,0.041893933
rsi,0.041688163
vix_close,0.041517217
rsi_slope,0.041052893
ma_spread,0.03989704
return_1d,0.03972582
macd,0.039692134
mean_sentiment_score,0.037479628
positive,0.0
negative,0.0
neutral,0.0
