feature,importance
bollinger_upper,0.051570226
vix_ma5,0.04700332
price_to_sma200,0.046612155
Close_FFD,0.046178564
stochastic_oscillator,0.045904372
return_21d,0.045318864
atr_ratio,0.044460937
vix_close,0.043838337
rsi,0.04371243
return_5d,0.043694556
ma_spread,0.043054346
ma21,0.04214963
volume_ratio,0.041870777
volatility_21d,0.041696977
rsi_slope,0.041004084
atr,0.04032129
sma200,0.040035237
ma7,0.03962813
return_1d,0.039617598
macd,0.0379093
vix_change_1d,0.037575305
bollinger_lower,0.036431506
mean_sentiment_score,0.0313894
neutral,0.026704526
positive,0.002318128
negative,0.0
