feature,importance
atr_ratio,0.05002888
volatility_21d,0.049093008
bollinger_upper,0.04904412
atr,0.047446657
price_to_sma200,0.047048494
macd,0.04630286
bollinger_lower,0.045830343
rsi,0.045715895
return_1d,0.045520507
sma200,0.04479026
neutral,0.044525363
return_5d,0.04351309
vix_close,0.04334394
Close_FFD,0.043324616
vix_ma5,0.04327592
return_21d,0.042709403
stochastic_oscillator,0.042403188
vix_change_1d,0.04157372
rsi_slope,0.040121518
ma21,0.03817644
ma_spread,0.035547372
ma7,0.0355305
volume_ratio,0.035133876
mean_sentiment_score,0.0
negative,0.0
positive,0.0
