feature,importance
sma200,0.052979056
vix_change_1d,0.050883584
vix_ma5,0.048371527
bollinger_lower,0.048124176
return_5d,0.046827033
volatility_21d,0.045932997
return_1d,0.04492803
macd,0.044845257
stochastic_oscillator,0.044804584
atr,0.044226054
atr_ratio,0.043509837
price_to_sma200,0.04349201
volume_ratio,0.043449476
vix_close,0.04321117
ma_spread,0.042698782
ma7,0.042070374
rsi_slope,0.04142545
return_21d,0.041342415
ma21,0.040562794
rsi,0.03981598
Close_FFD,0.039591126
bollinger_upper,0.03461859
neutral,0.032289676
mean_sentiment_score,0.0
negative,0.0
positive,0.0
