feature,importance
rsi,0.053769004
volatility_21d,0.052371196
bollinger_lower,0.052099768
atr_ratio,0.050302543
vix_change_1d,0.048957203
bollinger_upper,0.0486927
sma200,0.04747043
price_to_sma200,0.046456736
rsi_slope,0.046169624
ma21,0.045949448
ma_spread,0.045221873
macd,0.044816993
atr,0.044759687
return_5d,0.04365058
return_1d,0.042817347
vix_close,0.042174004
volume_ratio,0.040738765
return_21d,0.04045594
vix_ma5,0.04022596
stochastic_oscillator,0.036155034
ma7,0.03456262
neutral,0.026154017
mean_sentiment_score,0.026028506
positive,0.0
negative,0.0
