feature,importance
sma200,0.055303365
atr_ratio,0.053750798
bollinger_upper,0.049277864
ma21,0.0491625
return_1d,0.04709534
volatility_21d,0.04558745
rsi_slope,0.045304544
stochastic_oscillator,0.044350896
volume_ratio,0.044196676
price_to_sma200,0.04416636
vix_close,0.043758873
vix_change_1d,0.043464776
atr,0.04336585
ma_spread,0.042841
return_5d,0.042268537
bollinger_lower,0.041896164
Close_FFD,0.040553104
rsi,0.039561912
vix_ma5,0.03920866
return_21d,0.037616763
macd,0.037278153
mean_sentiment_score,0.037209246
ma7,0.03278115
positive,0.0
negative,0.0
neutral,0.0
