feature,importance
bollinger_lower,0.05010274
bollinger_upper,0.04898107
mean_sentiment_score,0.0489219
atr,0.04889741
return_1d,0.048667893
ma7,0.048397474
vix_ma5,0.047028355
return_21d,0.046537712
ma_spread,0.04458162
rsi,0.044082355
price_to_sma200,0.04329449
atr_ratio,0.04294749
Close_FFD,0.042766206
volume_ratio,0.04211119
sma200,0.041957658
vix_close,0.04046393
volatility_21d,0.03987985
return_5d,0.039876208
vix_change_1d,0.03958192
stochastic_oscillator,0.038854405
macd,0.037829787
ma21,0.037140034
rsi_slope,0.037098244
positive,0.0
negative,0.0
neutral,0.0
