feature,importance
Close_FFD,0.048845585
sma200,0.048573103
atr,0.048415035
volatility_21d,0.0468502
return_1d,0.046838507
vix_change_1d,0.046188008
return_21d,0.04555586
stochastic_oscillator,0.044817593
bollinger_upper,0.044588268
return_5d,0.04452189
price_to_sma200,0.044496045
volume_ratio,0.044145856
bollinger_lower,0.043178134
vix_ma5,0.042843577
macd,0.04265405
ma_spread,0.041816596
ma7,0.04171138
ma21,0.041696742
rsi,0.039620444
atr_ratio,0.03885382
vix_close,0.038510744
rsi_slope,0.03850284
mean_sentiment_score,0.03677575
positive,0.0
negative,0.0
neutral,0.0
