feature,importance
bollinger_lower,0.048818823
return_21d,0.04847034
Close_FFD,0.04744949
macd,0.04691583
ma_spread,0.045185726
sma200,0.044901017
bollinger_upper,0.044863164
stochastic_oscillator,0.044554275
price_to_sma200,0.043684527
atr,0.042296298
volume_ratio,0.04224707
volatility_21d,0.042208795
return_1d,0.041713484
return_5d,0.04065111
atr_ratio,0.040075466
rsi,0.03996852
ma7,0.039727565
vix_change_1d,0.03895524
vix_close,0.038165808
vix_ma5,0.037737653
neutral,0.036961794
rsi_slope,0.03639556
mean_sentiment_score,0.03528352
ma21,0.032768898
negative,0.0
positive,0.0
