feature,importance
vix_ma5,0.058809943
ma21,0.05555943
rsi,0.05244481
vix_close,0.051791742
macd,0.051392436
volatility_21d,0.050078176
atr_ratio,0.049998194
bollinger_lower,0.049011152
volume_ratio,0.04883361
return_5d,0.048768662
atr,0.04785008
return_1d,0.04729406
price_to_sma200,0.04725859
ma_spread,0.047060315
ma7,0.044735394
rsi_slope,0.044278346
stochastic_oscillator,0.043092735
vix_change_1d,0.04246797
return_21d,0.041620124
sma200,0.038882446
bollinger_upper,0.038771775
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
