feature,importance
bollinger_lower,0.04968241
vix_ma5,0.048354607
sma200,0.048270065
volume_ratio,0.047830313
Close_FFD,0.047640536
volatility_21d,0.04763433
atr_ratio,0.04723902
atr,0.045692988
return_21d,0.044661283
return_1d,0.044514462
vix_close,0.04396602
vix_change_1d,0.043403838
ma7,0.042411912
ma21,0.042286143
mean_sentiment_score,0.041753024
return_5d,0.04155405
rsi_slope,0.040846586
rsi,0.040001497
stochastic_oscillator,0.0393479
ma_spread,0.039163087
price_to_sma200,0.038480893
bollinger_upper,0.03790493
macd,0.03736006
positive,0.0
negative,0.0
neutral,0.0
