feature,importance
price_to_sma200,0.055386264
atr_ratio,0.051523272
volatility_21d,0.04961929
vix_close,0.04781979
sma200,0.047509227
bollinger_lower,0.047162503
macd,0.047034554
volume_ratio,0.046870176
vix_ma5,0.046551287
return_21d,0.046051987
return_5d,0.04580985
ma_spread,0.045173272
stochastic_oscillator,0.04512976
bollinger_upper,0.044941787
atr,0.044821225
rsi_slope,0.043652747
rsi,0.04285362
ma21,0.042742305
vix_change_1d,0.042114384
return_1d,0.039407935
ma7,0.039125573
Close_FFD,0.038699143
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
