feature,importance
Close_FFD,0.055571493
sma200,0.052036315
ma21,0.046881452
volatility_21d,0.045503672
atr,0.044842068
macd,0.04409963
rsi,0.04401108
stochastic_oscillator,0.043673515
return_21d,0.043520126
volume_ratio,0.04340832
price_to_sma200,0.04306157
atr_ratio,0.042327024
return_5d,0.040644772
ma7,0.04055697
bollinger_upper,0.040533762
neutral,0.039772656
vix_close,0.03946291
rsi_slope,0.038814075
bollinger_lower,0.038340453
vix_ma5,0.038315736
ma_spread,0.038038734
vix_change_1d,0.03473779
mean_sentiment_score,0.033040322
return_1d,0.028805597
negative,0.0
positive,0.0
