feature,importance
neutral,0.05825547
stochastic_oscillator,0.051697735
vix_close,0.04838075
vix_change_1d,0.047538795
atr,0.04604276
sma200,0.046019804
return_1d,0.04584421
Close_FFD,0.045627635
ma21,0.045408323
volume_ratio,0.04497508
return_21d,0.044346858
return_5d,0.04402111
bollinger_lower,0.04270669
bollinger_upper,0.04263282
rsi_slope,0.0426327
price_to_sma200,0.04135078
volatility_21d,0.041308753
atr_ratio,0.04123331
rsi,0.0409861
vix_ma5,0.040280744
ma_spread,0.034592796
ma7,0.03322938
macd,0.030887399
mean_sentiment_score,0.0
negative,0.0
positive,0.0
