feature,importance
vix_ma5,0.0495134
sma200,0.049364403
atr_ratio,0.048241604
vix_close,0.04724918
Close_FFD,0.04721909
bollinger_lower,0.045970287
volatility_21d,0.045897968
return_1d,0.044346012
bollinger_upper,0.043838046
rsi_slope,0.043522198
stochastic_oscillator,0.043339208
vix_change_1d,0.04307807
atr,0.043015264
ma7,0.042893942
price_to_sma200,0.042682588
return_21d,0.04218298
volume_ratio,0.042052798
ma21,0.041706935
rsi,0.040683847
macd,0.040576927
ma_spread,0.04042772
return_5d,0.03959564
mean_sentiment_score,0.032601934
positive,0.0
negative,0.0
neutral,0.0
