feature,importance
return_1d,0.1396679
stochastic_oscillator,0.09409763
Close_FFD,0.0732417
atr_ratio,0.059579033
macd,0.0540858
return_5d,0.051352844
vix_change_1d,0.04749693
vix_ma5,0.045359787
atr,0.045353875
vix_close,0.045238324
ma21,0.04473929
ma7,0.04268531
volume_ratio,0.042160057
rsi_slope,0.041150335
bollinger_upper,0.03994433
ma_spread,0.039840396
bollinger_lower,0.037833657
rsi,0.03486028
return_21d,0.021312516
sma200,0.0
volatility_21d,0.0
price_to_sma200,0.0
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
