feature,importance
ma21,0.053613458
mean_sentiment_score,0.04881717
price_to_sma200,0.048149623
macd,0.047468353
bollinger_lower,0.046890635
volatility_21d,0.046727
ma7,0.04658445
bollinger_upper,0.045037035
return_5d,0.044186678
atr_ratio,0.04408295
rsi,0.044073492
volume_ratio,0.04374335
return_1d,0.042660184
return_21d,0.042356785
vix_ma5,0.04196192
atr,0.041925408
vix_close,0.0405674
Close_FFD,0.040367164
ma_spread,0.04025526
stochastic_oscillator,0.03855601
rsi_slope,0.03813681
sma200,0.037330624
vix_change_1d,0.03650829
positive,0.0
negative,0.0
neutral,0.0
