feature,importance
bollinger_lower,0.05120261
volume_ratio,0.047497153
price_to_sma200,0.046783883
bollinger_upper,0.046697594
ma_spread,0.04621216
atr,0.046091184
return_1d,0.045999665
atr_ratio,0.045672003
sma200,0.045293253
vix_ma5,0.045293216
rsi,0.045043442
return_5d,0.044543594
volatility_21d,0.04379414
macd,0.043526072
rsi_slope,0.04345242
Close_FFD,0.04269914
ma21,0.042255588
vix_change_1d,0.04216509
return_21d,0.041805737
stochastic_oscillator,0.041085217
vix_close,0.040128786
ma7,0.03648569
mean_sentiment_score,0.026272394
positive,0.0
negative,0.0
neutral,0.0
