feature,importance
bollinger_lower,0.050065022
volume_ratio,0.049843986
atr_ratio,0.049824562
price_to_sma200,0.049699176
Close_FFD,0.049285218
macd,0.049156766
return_1d,0.048583534
return_5d,0.047921427
stochastic_oscillator,0.047568087
vix_close,0.04708826
vix_ma5,0.046742454
vix_change_1d,0.04603313
atr,0.046022832
ma7,0.04590893
ma_spread,0.045681763
return_21d,0.04338255
rsi,0.042785585
ma21,0.042717032
volatility_21d,0.041845977
bollinger_upper,0.03862264
rsi_slope,0.03598514
sma200,0.035235938
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
